event.week,event.year,location.point
23,"2,022","52.1487817,-0.0287903999999887"
23,"2,022","51.7029907,5.6313568"
23,"2,022","42.33146,23.69465"
23,"2,022","44.1173057,3.55161109999999"
23,"2,022","34.9343244,32.8222371"
23,"2,022","51.9914438,5.45116519999999"
23,"2,022","39.4269,16.23617"
23,"2,022","46.337,18.86227"
23,"2,022","46.33792,18.86224"
23,"2,022","46.37401,18.77471"
23,"2,022","34.9342659,32.8222815"
23,"2,022","34.9343727,32.8222723"
23,"2,022","51.9935516,5.4428259"
23,"2,022","41.48973,-2.42598000000001"
23,"2,022","46.33615,18.86233"
23,"2,022","46.33881,18.86222"
23,"2,022","46.37441,18.77348"
22,"2,022","42.10006,-8.75481"
22,"2,022","45.295,9.12799999999999"
22,"2,022","44.197418,3.2482193"
22,"2,022","42.4270321,13.6252019"
22,"2,022","42.4020871,13.7076292"
22,"2,022","46.48075,16.93282"
22,"2,022","46.48119,16.93449"
22,"2,022","50.0465655889654,6.0219150621787"
22,"2,022","50.1529194184585,5.9950638733778"
22,"2,022","50.1343416213346,5.98076614182896"
22,"2,022","45.295,9.12700000000002"
22,"2,022","49.4787134975468,6.02576872656237"
22,"2,022","42.4110886,13.5876849"
22,"2,022","42.4059042,13.5496823"
22,"2,022","42.4270702,13.6260268"
22,"2,022","42.3786973,13.763522"
22,"2,022","44.2042187,3.45829359999999"
22,"2,022","49.4946762015211,6.00120754292803"
22,"2,022","51.6999368,5.6113632"
22,"2,022","42.694,0.0899999999999944"
22,"2,022","44.2256625,3.27286319999999"
22,"2,022","38.8595886,-9.22401370000001"
22,"2,022","42.36908,13.7223408"
22,"2,022","42.459,2.103"
22,"2,022","50.1479079491412,5.9699685364944"
22,"2,022","44.2112961,3.2670541"
22,"2,022","44.2261798,3.2727763"
22,"2,022","45.296,9.12700000000002"
22,"2,022","38.8595872,-9.22401390000002"
22,"2,022","42.4100328,13.5878086"
22,"2,022","42.4056137,13.5482068"
22,"2,022","50.1343416213346,5.98076614182896"
22,"2,022","50.1393469504862,5.9634013007434"
22,"2,022","42.3804542,13.7614296"
22,"2,022","42.3795521,13.7628569"
22,"2,022","46.98426,17.94623"
22,"2,022","47.5627753,18.3369259"
22,"2,022","47.5627742,18.336921"
22,"2,022","47.5653724,18.3321732999999"
22,"2,022","47.5665123,18.3320028"
22,"2,022","43.9895022,3.08683499999999"
22,"2,022","46.5661889,25.7884353"
22,"2,022","46.9196128,17.6109592"
22,"2,022","46.9684147,17.7914843"
22,"2,022","46.9686418,17.7915078"
22,"2,022","42.466,2.088"
22,"2,022","42.464,2.08899999999999"
22,"2,022","46.9719064,17.7892051"
22,"2,022","46.9715222,17.7900476"
22,"2,022","47.5301217,16.7369633"
22,"2,022","44.0935139,3.02255259999999"
22,"2,022","45.1,7.282"
22,"2,022","38.72032,-0.789100000000006"
22,"2,022","40.54666,-3.68069999999999"
22,"2,022","47.5627179,18.3368928"
22,"2,022","42.631,-0.0360000000000079"
22,"2,022","42.625,-0.0130000000000043"
22,"2,022","42.628,-0.0239999999999884"
22,"2,022","47.5665135,18.3320038"
22,"2,022","47.5665123,18.3320028"
22,"2,022","47.5628174,18.3362439"
22,"2,022","47.69384,13.12912"
22,"2,022","40.99596,28.72983"
22,"2,022","47.7638208,17.3437063"
22,"2,022","47.76245,17.3344317"
22,"2,022","47.7619733,17.333814"
22,"2,022","47.7313156,17.2837062"
22,"2,022","47.7619883,17.3338321"
22,"2,022","42.4879435,2.3249325"
22,"2,022","46.9680593,17.7911482"
22,"2,022","46.9680413999999,17.7911375"
22,"2,022","46.9714779,17.79008"
22,"2,022","47.565341,18.3323696"
22,"2,022","47.5655166,18.3325774"
22,"2,022","47.5665123,18.3320028"
22,"2,022","42.4224289,13.4959598"
22,"2,022","47.753,16.789"
22,"2,022","43.307,11.299"
22,"2,022","42.464,2.09100000000001"
22,"2,022","42.466,2.08999999999999"
22,"2,022","39.359,-4.09699999999999"
22,"2,022","40.568321,-3.62793819999999"
22,"2,022","46.7609329,18.5651155"
22,"2,022","47.5633289,16.6857773"
22,"2,022","47.5630367,16.6854917"
22,"2,022","47.5628387,16.6853682"
22,"2,022","36.66227,-5.09604"
22,"2,022","35.37424,139.24582"
22,"2,022","47.6237701,16.762291"
22,"2,022","47.5652461,16.6874682"
22,"2,022","47.5651182,16.6873595"
22,"2,022","47.5637902,16.6861962999999"
22,"2,022","47.5637902,16.6861962999999"
22,"2,022","47.563691,16.6861393"
22,"2,022","47.7168814,17.7615358"
22,"2,022","46.7613452,18.5606249"
22,"2,022","46.760625,18.5617396"
22,"2,022","46.7608845,18.5613001"
22,"2,022","43.6012634,3.71922209999999"
22,"2,022","39.362,-4.08300000000001"
22,"2,022","45.5169962,12.3111963"
22,"2,022","42.1835075,13.4956185"
22,"2,022","39.408,-4.052"
22,"2,022","39.361,-4.092"
22,"2,022","36.66291,-5.09329"
22,"2,022","47.6239688,16.7637761"
22,"2,022","47.5638387,16.6862488"
22,"2,022","47.5623786,16.6849345"
22,"2,022","47.42675,18.9946399999999"
22,"2,022","47.6237717,16.7622916999999"
22,"2,022","47.5638579,16.6862892"
22,"2,022","47.5636899,16.6861367"
22,"2,022","47.5626427,16.685187"
22,"2,022","45.5164056,12.3104781"
22,"2,022","45.5165237,12.3107592"
22,"2,022","47.7087233,17.7885525"
22,"2,022","46.7619406,18.5625897"
22,"2,022","46.760739,18.5609823"
22,"2,022","48.198,16.441"
22,"2,022","49.4704067465821,6.0423763687319"
22,"2,022","49.4704067465821,6.0423763687319"
22,"2,022","49.4704067465821,6.0423763687319"
22,"2,022","47.42712,18.99357"
22,"2,022","47.42766,18.99101"
22,"2,022","47.42774,18.9897"
22,"2,022","47.42782,18.98806"
22,"2,022","36.66219,-5.09604999999999"
22,"2,022","49.4637127978543,6.03829629215801"
22,"2,022","44.7803078,5.5660626"
22,"2,022","47.5286033,16.8179377"
22,"2,022","47.6006364,16.828238"
22,"2,022","38.6346864,-0.772557999999991"
22,"2,022","44.7781181,5.56961139999999"
22,"2,022","38.6372696,-0.776762399999989"
22,"2,022","46.3212867,25.7958334"
22,"2,022","44.7781312,5.56959150000001"
22,"2,022","38.6356406,-0.773850100000008"
22,"2,022","47.5284752,16.8176262"
22,"2,022","47.6006521,16.8279729"
22,"2,022","47.6006767,16.8280351"
22,"2,022","40.581,-4.14600000000001"
22,"2,022","47.16161,6.11301"
22,"2,022","47.15037,6.12632"
22,"2,022","41.81945,-1.68511"
22,"2,022","41.81493,-1.68484999999999"
22,"2,022","40.37834,-3.80024999999999"
22,"2,022","40.1900216,-1.8289374"
22,"2,022","38.6231986,-0.790638200000001"
22,"2,022","40.4528936,-0.925733799999999"
22,"2,022","42.4468,-8.64817000000001"
22,"2,022","51.6401252,5.1373594"
22,"2,022","51.6401122,5.13714879999999"
22,"2,022","40.67204,-3.73746999999999"
22,"2,022","41.95575,-4.55964"
22,"2,022","39.63805,20.88399"
22,"2,022","47.15392,6.12952000000001"
22,"2,022","47.15148,6.12643000000001"
22,"2,022","40.6691199999999,-3.74172"
22,"2,022","40.1901052,-1.82971970000001"
22,"2,022","40.581,-4.14900000000001"
22,"2,022","40.22837,-1.84192"
22,"2,022","40.22932,-1.84086"
22,"2,022","43.31142,-5.04761999999999"
22,"2,022","44.8022504,5.58318270000001"
22,"2,022","40.48693,-0.928049999999995"
22,"2,022","40.48573,-0.928710000000008"
22,"2,022","40.48558,-0.932990000000006"
22,"2,022","47.15509,6.23950999999999"
22,"2,022","48.206,16.433"
22,"2,022","40.22764,-1.84005000000001"
22,"2,022","44.8022112,5.58320329999999"
22,"2,022","37.24131,-6.23822"
22,"2,022","44.8022456,5.58318449999999"
22,"2,022","44.8179437,5.56239459999999"
22,"2,022","48.8233470001791,13.7999925"
22,"2,022","45.522,8.18899999999999"
22,"2,022","37.23889,-6.23456999999999"
22,"2,022","35.28623,139.2107"
22,"2,022","44.78468,5.59725639999999"
22,"2,022","40.49541,-3.97893"
22,"2,022","51.6401216,5.13708829999999"
22,"2,022","51.6401198,5.13708729999999"
22,"2,022","39.45072,-3.33397"
22,"2,022","48.7718383,14.10151"
22,"2,022","43.3349448,-8.32084700000001"
22,"2,022","35.28804,139.20996"
22,"2,022","47.13076,6.17916"
22,"2,022","47.12928,6.17340000000001"
22,"2,022","47.7621239,17.3339761000001"
22,"2,022","47.7618451,17.3336383"
22,"2,022","47.5630675,16.6855041"
22,"2,022","47.5621791,16.6847296"
22,"2,022","47.5621525,16.6847119"
22,"2,022","40.1,-4.664"
22,"2,022","47.7291005,19.1110778"
22,"2,022","38.635882,-0.765506400000011"
22,"2,022","38.6463124,-0.754103999999998"
22,"2,022","43.1307,-4.81047999999999"
22,"2,022","47.7620455,17.3338924"
22,"2,022","47.5647153,16.685454"
22,"2,022","47.5633232,16.6857988"
22,"2,022","38.63423,-0.764549299999995"
22,"2,022","38.6421128,-0.760079699999996"
22,"2,022","41.49369,-2.43009"
22,"2,022","43.13222,-4.81247999999999"
22,"2,022","45.48,8.055"
22,"2,022","44.40188,16.07712"
22,"2,022","38.079,-8.77999999999999"
22,"2,022","47.8492062,19.1228035"
22,"2,022","47.729047,19.1110858"
22,"2,022","47.7269206,19.1101505"
22,"2,022","40.53238,-0.630379999999988"
22,"2,022","38.6354789,-0.76536289999999"
22,"2,022","41.3877874,14.4061093"
22,"2,022","52.9261266,7.13538500000001"
22,"2,022","47.728723,19.1114754"
22,"2,022","47.7282706,19.1121709"
22,"2,022","42.63666,-8.64446999999999"
22,"2,022","47.5647125,16.686955"
22,"2,022","47.5633228,16.6857988"
22,"2,022","47.5630586,16.6855477999999"
22,"2,022","47.5630614,16.6855482"
22,"2,022","47.5624655,16.6849988"
22,"2,022","40.53151,-0.629580000000005"
21,"2,022","41.63,-6.45599999999999"
21,"2,022","47.4449621,18.1735547"
21,"2,022","47.4443092,18.169149"
21,"2,022","45.296,9.12700000000002"
21,"2,022","48.70079,15.33673"
21,"2,022","48.70318,15.33924"
21,"2,022","47.7483467,17.2290933"
21,"2,022","47.7482261,17.2296284"
21,"2,022","47.7482265,17.2296291"
21,"2,022","38.6325332,-0.763136699999997"
21,"2,022","38.63264,-0.762480799999996"
21,"2,022","38.6304569,-0.760138999999994"
21,"2,022","38.6306866,-0.759746899999998"
21,"2,022","46.9837,17.95217"
21,"2,022","47.01682,17.93445"
21,"2,022","45.295,9.12700000000002"
21,"2,022","45.294,9.12799999999999"
21,"2,022","47.7483467,17.2290933"
21,"2,022","47.7481075,17.2295708"
21,"2,022","47.7483991,17.2285747"
21,"2,022","47.7482817,17.228315"
21,"2,022","47.7454694,17.2369311"
21,"2,022","47.7456594,17.2366073"
21,"2,022","47.7456991,17.236192"
21,"2,022","43.16621,-5.04571999999999"
21,"2,022","38.6332499,-0.763353599999991"
21,"2,022","38.6335494,-0.763099600000005"
21,"2,022","38.6332866,-0.762977099999992"
21,"2,022","47.107444,19.3000707"
21,"2,022","38.631883,-0.762225500000012"
21,"2,022","38.6308238,-0.761386699999998"
21,"2,022","38.6304337,-0.760509699999991"
21,"2,022","47.4408256,18.1748715"
21,"2,022","47.4407974,18.1748588"
21,"2,022","47.4407772,18.1751419"
21,"2,022","47.4407185,18.1749121"
21,"2,022","47.4410014,18.1743867"
21,"2,022","47.4454757,18.1734059"
21,"2,022","47.4449621,18.1735547"
21,"2,022","47.4449707,18.1735603"
21,"2,022","47.4455086,18.1715992"
21,"2,022","47.7483401,17.2284332"
21,"2,022","47.7456706,17.2364507"
21,"2,022","47.0764926,19.3190481"
21,"2,022","47.1071478,19.2898828"
21,"2,022","47.1086805,19.2880156"
21,"2,022","47.1064433,19.2921515"
21,"2,022","47.7457756,17.2362347"
21,"2,022","38.6322597,-0.762236500000005"
21,"2,022","38.631698,-0.762180099999995"
21,"2,022","38.6340287,-0.764178699999995"
21,"2,022","38.63325,-0.763350800000001"
21,"2,022","47.44082,18.1748548"
21,"2,022","47.4416697,18.1742596"
21,"2,022","47.4416652,18.174262"
21,"2,022","47.4416524,18.1742664"
21,"2,022","47.4442325,18.1695372"
21,"2,022","45.295,9.12799999999999"
21,"2,022","38.973,-1.861"
21,"2,022","39.33929,-4.37473000000001"
21,"2,022","42.34262,-8.71973"
21,"2,022","38.6306555,-0.762732600000004"
21,"2,022","38.6322597,-0.762236500000005"
21,"2,022","47.7483401,17.2284332"
21,"2,022","42.2486441,-8.6745675"
21,"2,022","41.3574223,14.4062354"
21,"2,022","41.3589199,14.4067993"
21,"2,022","45.294,9.12700000000002"
21,"2,022","47.4409259,18.1745628"
21,"2,022","47.4416652,18.174262"
21,"2,022","47.4416524,18.1742664"
21,"2,022","41.48928,-2.56784"
21,"2,022","38.755,-9.41600000000005"
21,"2,022","47.01531,17.93464"
21,"2,022","46.98358,17.94931"
21,"2,022","37.146,-8.61199999999999"
21,"2,022","34.59527,133.24477"
21,"2,022","47.9936481,21.1396987"
21,"2,022","45.1293283,17.5369051"
21,"2,022","39.85538,-3.94368000000001"
21,"2,022","39.85269,-3.94588000000001"
21,"2,022","49.712888526188,6.0536524458828"
21,"2,022","38.566,-9.18599999999999"
21,"2,022","51.7169739,5.6117506"
21,"2,022","38.566,-9.18599999999999"
21,"2,022","49.4776234468999,6.10512876510571"
21,"2,022","45.084,10.378"
21,"2,022","49.4887215212688,6.31519371772643"
21,"2,022","38.72032,-0.789100000000006"
21,"2,022","45.7039325,9.66722770000001"
21,"2,022","39.85673,-3.94579"
21,"2,022","51.700894,5.61649239999999"
21,"2,022","51.707115,5.62137669999999"
21,"2,022","51.7071769,5.6213171"
21,"2,022","39.008,-1.84299999999999"
21,"2,022","38.72174,-0.793870000000012"
21,"2,022","42.32696,-5.91696999999999"
21,"2,022","42.32753,-5.91513"
21,"2,022","39.85849,-3.94484000000001"
21,"2,022","45.5459,13.90884"
21,"2,022","45.54199,13.91018"
21,"2,022","34.59322,133.24635"
21,"2,022","39.009,-1.831"
21,"2,022","49.8938292444474,6.02376588675491"
21,"2,022","45.1293459,17.5369146"
21,"2,022","45.7039337,9.66721559999999"
21,"2,022","47.9935216,21.1396199"
21,"2,022","39.36,-8.94800000000001"
21,"2,022","39.358,-8.94800000000001"
21,"2,022","40.95596,-3.25325000000001"
21,"2,022","49.9184064341369,6.02139549266084"
21,"2,022","34.59434,133.24735"
21,"2,022","38.767,-9.46199999999996"
21,"2,022","38.766,-9.46600000000002"
21,"2,022","38.967,-2.88899999999999"
21,"2,022","51.6697603,5.40479440000001"
21,"2,022","45.5109851,12.2844762"
21,"2,022","45.5109862,12.2844785"
21,"2,022","45.8386711,12.0604416"
21,"2,022","38.841,-2.948"
21,"2,022","47.0061153,17.7475379"
21,"2,022","42.3012084,23.5444861"
21,"2,022","45.5106764,12.2845528"
21,"2,022","38.84,-2.95100000000001"
21,"2,022","38.963,-2.888"
21,"2,022","38.767,-9.46300000000002"
21,"2,022","38.767,-9.46499999999996"
21,"2,022","45.8387083,12.0604387"
21,"2,022","45.8386716,12.0604394000001"
21,"2,022","46.9177952,17.610093"
21,"2,022","44.2024213,11.203604"
21,"2,022","47.266921,17.894079"
21,"2,022","38.959,-2.88"
21,"2,022","38.564,-8.91800000000001"
21,"2,022","45.8386622,12.0604509"
21,"2,022","46.48119,16.93449"
21,"2,022","35.92057,139.64073"
21,"2,022","38.7431,-3.09117"
21,"2,022","38.743,-3.09299999999999"
21,"2,022","46.9219062,17.6118778"
21,"2,022","41.9921928,9.39001579999997"
21,"2,022","46.37441,18.77348"
21,"2,022","48.198,16.441"
21,"2,022","51.3298490426304,12.3957326803507"
21,"2,022","38.868,-3.15500000000001"
21,"2,022","46.9178468,17.6100516"
21,"2,022","45.7014888,9.66290490000002"
21,"2,022","38.70056,-3.50252999999999"
21,"2,022","38.70002,-3.49718"
21,"2,022","46.33792,18.86224"
21,"2,022","46.33615,18.86233"
21,"2,022","46.33881,18.86222"
21,"2,022","40.88433,-4.02150999999999"
21,"2,022","47.7193563,19.1565403"
21,"2,022","51.4704394,6.18197269999999"
21,"2,022","52.0157488,5.5934846"
21,"2,022","52.0158514,5.59161840000001"
21,"2,022","52.0176736,5.59316809999999"
21,"2,022","51.9599835,5.19251600000001"
21,"2,022","39.676,-0.280999999999993"
21,"2,022","51.9672222,5.1741525"
21,"2,022","48.70079,15.33673"
21,"2,022","43.5099772,4.6658294"
21,"2,022","52.0178032,5.59101350000001"
21,"2,022","40.6691199999999,-3.74172"
21,"2,022","52.0449039,5.90130339999999"
21,"2,022","51.9079539,5.31372810000001"
21,"2,022","48.228,16.515"
21,"2,022","52.163314,6.55552550000001"
21,"2,022","52.017694,5.59284860000001"
21,"2,022","52.017278,5.59395989999999"
21,"2,022","40.67204,-3.73746999999999"
21,"2,022","52.0456117,5.8982769"
21,"2,022","51.9691927,5.1585018"
21,"2,022","51.9866018,6.01664159999999"
21,"2,022","51.962372,5.18717109999999"
21,"2,022","43.22964,-4.77195000000001"
21,"2,022","52.0455718,5.9013053"
21,"2,022","48.70318,15.33924"
21,"2,022","40.25247,-0.747040000000004"
21,"2,022","41.816,-1.68453"
21,"2,022","38.663,16.524"
21,"2,022","47.5240906,16.8303704"
21,"2,022","47.5321155,16.8575557"
21,"2,022","47.5318375,16.8577703"
21,"2,022","47.5309535,16.8578817"
21,"2,022","40.28674,-4.61212"
21,"2,022","40.28919,-4.61952"
21,"2,022","50.7665671,5.8920536"
21,"2,022","52.0279106999999,5.4507558"
21,"2,022","52.0279225,5.45076009999999"
21,"2,022","50.7664803,5.8922077"
21,"2,022","50.767638,5.89070809999999"
21,"2,022","47.9588946,19.0122615"
21,"2,022","40.29032,-4.59916000000001"
21,"2,022","47.5228917,16.8317567"
21,"2,022","47.5238964,16.8305466"
21,"2,022","47.5297870999999,16.8581172"
21,"2,022","47.5293813,16.8582431"
21,"2,022","47.5293948,16.8582248"
21,"2,022","40.38348,-3.80140000000001"
21,"2,022","52.2066477,0.752206299999993"
21,"2,022","50.7665605,5.8920643"
21,"2,022","50.767626,5.89071060000001"
21,"2,022","52.5001761,5.9091814"
21,"2,022","39.981,-8.55199999999999"
21,"2,022","52.0279098,5.45074740000001"
21,"2,022","40.28683,-4.61250000000001"
21,"2,022","45.97699,12.72845"
21,"2,022","47.5240015,16.8340478"
21,"2,022","47.5240115,16.8340462"
21,"2,022","47.5318369,16.8577707999999"
21,"2,022","47.530794,16.8579614"
21,"2,022","45.97808,12.73028"
21,"2,022","40.10667,0.0643499999999957"
21,"2,022","46.24029,14.32041"
21,"2,022","40.25177,-0.743659999999999"
21,"2,022","40.25453,-0.745589999999996"
21,"2,022","40.48558,-0.932990000000006"
21,"2,022","40.48778,-0.934490000000016"
21,"2,022","50.761696,5.89296569999999"
21,"2,022","51.714356,5.19131709999999"
21,"2,022","51.9676080284182,5.170838"
21,"2,022","48.22,16.227"
21,"2,022","37.530205,-2.697616"
21,"2,022","37.530205,-2.697616"
21,"2,022","37.532,-2.684"
21,"2,022","39.90381,-1.59482"
21,"2,022","38.6304497,-0.758253500000006"
21,"2,022","51.9914065,5.45108480000001"
21,"2,022","45.476,8.58899999999999"
21,"2,022","38.079,-8.778"
21,"2,022","37.530205,-2.697616"
21,"2,022","37.530205,-2.697616"
21,"2,022","37.530205,-2.697616"
21,"2,022","38.6331397,-0.755002699999996"
21,"2,022","40.54666,-3.68069999999999"
21,"2,022","38.08,-8.779"
21,"2,022","37.530205,-2.697616"
20,"2,022","37.12776,-6.41106"
20,"2,022","38.6843841,-0.883373099999998"
20,"2,022","49.4775838007038,6.06258715268986"
20,"2,022","42.32696,-5.91696999999999"
20,"2,022","50.6684543,-2.46325660000001"
20,"2,022","50.6686782,-2.4626898"
20,"2,022","50.6682774,-2.4624097"
20,"2,022","36.41513,-6.22205000000001"
20,"2,022","36.40276,-6.21701999999999"
20,"2,022","41.58618,-2.46950999999999"
20,"2,022","35.3073993,33.3547215"
20,"2,022","35.3074048,33.354724"
20,"2,022","35.3074048,33.354724"
20,"2,022","49.4733357183254,6.06799106108059"
20,"2,022","50.6689433,-2.4636373"
20,"2,022","50.668395,-2.46250559999999"
20,"2,022","50.6674734,-2.46257840000001"
20,"2,022","50.6680323,-2.4629635"
20,"2,022","42.32539,-5.91462000000001"
20,"2,022","39.62152,-0.907370000000003"
20,"2,022","45.546,8.32200000000001"
20,"2,022","42.32696,-5.91696999999999"
20,"2,022","49.4743513443558,6.06754747732083"
20,"2,022","38.622442,-0.755755500000001"
20,"2,022","35.3074049,33.3547251"
20,"2,022","50.6687115,-2.46348390000001"
20,"2,022","50.6689429,-2.46363450000001"
20,"2,022","50.6669749,-2.4621588"
20,"2,022","50.6676897999999,-2.46216459999999"
20,"2,022","50.6672985,-2.46252260000001"
20,"2,022","49.4742420598542,6.06594714847975"
20,"2,022","38.6848954,-0.881939199999999"
20,"2,022","38.6849651,-0.881747499999997"
20,"2,022","49.477467772434,6.06353951404973"
20,"2,022","49.4765531471475,6.0663425400233"
20,"2,022","50.6685513,-2.46335459999999"
20,"2,022","50.6692197,-2.46377119999999"
20,"2,022","50.6692232,-2.4637771"
20,"2,022","50.6686769,-2.46268040000001"
20,"2,022","50.6684567,-2.4625145"
20,"2,022","50.6683208,-2.46244910000001"
20,"2,022","50.6672926,-2.4624614"
20,"2,022","50.6670468,-2.4621788"
20,"2,022","50.6680542,-2.46297400000001"
20,"2,022","45.546,8.323"
20,"2,022","42.89645,-6.39130000000001"
20,"2,022","41.5829,-2.46627000000001"
20,"2,022","43.14618,-4.90431"
20,"2,022","34.59434,133.24735"
20,"2,022","41.49369,-2.43009"
20,"2,022","41.49202,-2.42829000000001"
20,"2,022","38.6311389,-0.753085999999993"
20,"2,022","40.4157157,-0.988929599999994"
20,"2,022","40.4146854,-0.984096100000005"
20,"2,022","41.48973,-2.42598000000001"
20,"2,022","38.6311324,-0.753112500000009"
20,"2,022","36.82495,-6.36745999999999"
20,"2,022","45.8235051,2.3298237"
20,"2,022","38.6278621,-0.751543700000009"
20,"2,022","45.295,9.12700000000002"
20,"2,022","35.92315,139.64274"
20,"2,022","41.48723,-2.57400000000001"
20,"2,022","28.76059,-17.87251"
20,"2,022","40.4148325,-0.985108300000005"
20,"2,022","38.562,-8.922"
20,"2,022","34.59453,133.24538"
20,"2,022","38.7356751,-0.756154400000003"
20,"2,022","38.71864,-0.790920000000001"
20,"2,022","38.6387945,-0.772822400000008"
20,"2,022","38.6372024,-0.772246599999991"
20,"2,022","45.522,8.18899999999999"
20,"2,022","38.6439683,-0.769430899999994"
20,"2,022","38.6439981,-0.769648999999989"
20,"2,022","40.069,-2.11999999999999"
20,"2,022","38.6377407,-0.772487600000002"
20,"2,022","38.72032,-0.789100000000006"
20,"2,022","40.102,-4.67700000000001"
20,"2,022","40.099,-4.666"
20,"2,022","38.6396613,-0.772144200000003"
20,"2,022","38.6437836,-0.767956000000013"
20,"2,022","40.0649999999999,-2.118"
20,"2,022","40.067,-2.11699999999999"
20,"2,022","51.6863139,5.64013439999999"
20,"2,022","43.307,11.299"
20,"2,022","38.71964,-0.792420000000003"
20,"2,022","38.6387871,-0.772823600000008"
20,"2,022","38.7356789,-0.756140399999999"
20,"2,022","38.7351362,-0.757574599999991"
20,"2,022","45.521,8.18999999999999"
20,"2,022","38.6392533,-0.772013299999991"
20,"2,022","38.643368,-0.774890900000006"
20,"2,022","51.8143946,4.97154669999999"
20,"2,022","51.7178177,5.60199980000001"
20,"2,022","38.71886,-0.789440000000001"
20,"2,022","40.5680435,-3.62674349999999"
20,"2,022","41.51,-8.76200000000001"
20,"2,022","43.16608,-5.04046"
20,"2,022","43.16622,-5.04945000000001"
20,"2,022","40.92459,-3.62854999999999"
20,"2,022","36.54994,-5.27599999999999"
20,"2,022","40.67204,-3.73746999999999"
20,"2,022","40.6845087168546,-3.0933775639037"
20,"2,022","40.6845087168546,-3.0933775639037"
20,"2,022","40.6845087168546,-3.0933775639037"
20,"2,022","48.70079,15.33673"
20,"2,022","38.6143362,-0.799231200000009"
20,"2,022","38.6135266,-0.802228000000007"
20,"2,022","38.6140022,-0.803421899999998"
20,"2,022","38.6150921,-0.805980899999989"
20,"2,022","40.49541,-3.97893"
20,"2,022","38.6225062,-0.791372100000005"
20,"2,022","40.6691199999999,-3.74172"
20,"2,022","38.6262605,-0.784990999999992"
20,"2,022","38.6261961,-0.785419100000002"
20,"2,022","38.6252874,-0.787663800000006"
20,"2,022","38.6234699,-0.790310200000002"
20,"2,022","39.4121,-4.06684999999999"
20,"2,022","39.361,-4.092"
20,"2,022","38.626139,-0.785702000000004"
20,"2,022","38.6224585,-0.791454900000007"
20,"2,022","39.404,-4.05300000000001"
20,"2,022","38.6136716,-0.802634699999994"
20,"2,022","43.13159,-4.81036"
20,"2,022","43.1307,-4.81047999999999"
20,"2,022","36.553,-5.28"
20,"2,022","42.24,-8.90500000000001"
20,"2,022","38.0045795,-1.1750274"
20,"2,022","38.0045795,-1.1750274"
20,"2,022","38.0045795,-1.1750274"
20,"2,022","38.0045795,-1.1750274"
20,"2,022","38.0045795,-1.1750274"
20,"2,022","38.0045795,-1.1750274"
20,"2,022","38.0045795,-1.1750274"
20,"2,022","38.0045795,-1.1750274"
20,"2,022","38.0045795,-1.1750274"
20,"2,022","38.0045796,-1.17502669999999"
20,"2,022","38.0045795,-1.1750274"
20,"2,022","38.0045795,-1.1750274"
20,"2,022","38.0045795,-1.1750274"
20,"2,022","38.0045795,-1.1750274"
20,"2,022","38.0045795,-1.1750274"
20,"2,022","38.0045795,-1.1750274"
20,"2,022","38.0045795,-1.1750274"
20,"2,022","38.0045795,-1.1750274"
20,"2,022","38.0045795,-1.1750274"
20,"2,022","38.0045796,-1.17502669999999"
20,"2,022","38.0045796,-1.17502669999999"
20,"2,022","38.0045796,-1.17502669999999"
20,"2,022","38.0045796,-1.17502669999999"
20,"2,022","42.0455138,-6.61176669999999"
20,"2,022","41.816,-1.68453"
20,"2,022","39.539,-0.496000000000004"
20,"2,022","38.0045795,-1.1750274"
20,"2,022","38.0045795,-1.1750274"
20,"2,022","38.0045795,-1.1750274"
20,"2,022","38.0045795,-1.1750274"
20,"2,022","38.0045795,-1.1750274"
20,"2,022","38.0045795,-1.1750274"
20,"2,022","38.0045795,-1.1750274"
20,"2,022","38.0045796,-1.17502669999999"
20,"2,022","42.0455074,-6.61176919999999"
20,"2,022","40.45059,-1.95168000000001"
20,"2,022","37.32,-6.05500000000001"
20,"2,022","41.3521888,0.961967299999998"
20,"2,022","40.48577,-0.934979999999992"
20,"2,022","38.0045795,-1.1750274"
20,"2,022","38.0045795,-1.1750274"
20,"2,022","38.0045795,-1.1750274"
20,"2,022","38.0045795,-1.1750274"
20,"2,022","38.0045795,-1.1750274"
20,"2,022","38.0045796,-1.17502669999999"
20,"2,022","38.0045796,-1.17502669999999"
20,"2,022","38.0045796,-1.17502669999999"
20,"2,022","38.0045796,-1.17502669999999"
20,"2,022","42.0486871,-6.61355880000001"
20,"2,022","42.23701,-8.90435"
20,"2,022","37.23853,-6.23612"
20,"2,022","39.4146891,-9.50810339999997"
20,"2,022","39.4153100999999,-9.50793729999998"
20,"2,022","39.4153689,-9.50793450000002"
20,"2,022","40.81665,16.71113"
20,"2,022","36.41262,-6.2212"
20,"2,022","42.34089,-8.72315000000001"
20,"2,022","40.10667,0.0643499999999957"
20,"2,022","41.5829,-2.46627000000001"
20,"2,022","36.44377,-6.22698000000001"
20,"2,022","37.23889,-6.23456999999999"
20,"2,022","39.4153124,-9.50793890000002"
20,"2,022","39.4153109,-9.50793780000002"
20,"2,022","39.4153689,-9.50793450000002"
20,"2,022","38.75,-9.41199999999999"
20,"2,022","46.37441,18.77348"
19,"2,022","39.1802746,-9.05006840000003"
19,"2,022","39.180277,-9.05006789999999"
19,"2,022","39.50817,-4.54576"
