gr,richness,caption,colour,shape,opacity,size
S10A,490,Number of taxa: 490,#C1E311,circle,0.9,0.9
S12A,561,Number of taxa: 561,#BCC812,circle,0.9,0.9
S19A,478,Number of taxa: 478,#C1E311,circle,0.9,0.9
S21A,478,Number of taxa: 478,#C1E311,circle,0.9,0.9
S30A,655,Number of taxa: 655,#BCC812,circle,0.9,0.9
S34A,400,Number of taxa: 400,#C1E311,circle,0.9,0.9
S37A,453,Number of taxa: 453,#C1E311,circle,0.9,0.9
S39A,431,Number of taxa: 431,#C1E311,circle,0.9,0.9
S40A,667,Number of taxa: 667,#BCC812,circle,0.9,0.9
S41A,612,Number of taxa: 612,#BCC812,circle,0.9,0.9
S42A,531,Number of taxa: 531,#BCC812,circle,0.9,0.9
S45A,523,Number of taxa: 523,#BCC812,circle,0.9,0.9
S46A,592,Number of taxa: 592,#BCC812,circle,0.9,0.9
S48A,523,Number of taxa: 523,#BCC812,circle,0.9,0.9
S50A,850,Number of taxa: 850,#B7AD13,circle,0.9,0.9
S51A,769,Number of taxa: 769,#B7AD13,circle,0.9,0.9
S53A,568,Number of taxa: 568,#BCC812,circle,0.9,0.9
S59A,451,Number of taxa: 451,#C1E311,circle,0.9,0.9
S60A,863,Number of taxa: 863,#B7AD13,circle,0.9,0.9
S61A,917,Number of taxa: 917,#B7AD13,circle,0.9,0.9
S62A,667,Number of taxa: 667,#BCC812,circle,0.9,0.9
S63A,579,Number of taxa: 579,#BCC812,circle,0.9,0.9
S64A,533,Number of taxa: 533,#BCC812,circle,0.9,0.9
S69A,587,Number of taxa: 587,#BCC812,circle,0.9,0.9
S71A,882,Number of taxa: 882,#B7AD13,circle,0.9,0.9
S72A,823,Number of taxa: 823,#B7AD13,circle,0.9,0.9
S73A,706,Number of taxa: 706,#BCC812,circle,0.9,0.9
S79A,416,Number of taxa: 416,#C1E311,circle,0.9,0.9
S80A,702,Number of taxa: 702,#BCC812,circle,0.9,0.9
S81A,822,Number of taxa: 822,#B7AD13,circle,0.9,0.9
S82A,661,Number of taxa: 661,#BCC812,circle,0.9,0.9
S83A,671,Number of taxa: 671,#BCC812,circle,0.9,0.9
S84A,722,Number of taxa: 722,#BCC812,circle,0.9,0.9
S85A,653,Number of taxa: 653,#BCC812,circle,0.9,0.9
S86A,628,Number of taxa: 628,#BCC812,circle,0.9,0.9
S90A,755,Number of taxa: 755,#B7AD13,circle,0.9,0.9
S91A,734,Number of taxa: 734,#BCC812,circle,0.9,0.9
S92A,764,Number of taxa: 764,#B7AD13,circle,0.9,0.9
S93A,808,Number of taxa: 808,#B7AD13,circle,0.9,0.9
S94A,712,Number of taxa: 712,#BCC812,circle,0.9,0.9
S95A,768,Number of taxa: 768,#B7AD13,circle,0.9,0.9
S98A,453,Number of taxa: 453,#C1E311,circle,0.9,0.9
SC16A,759,Number of taxa: 759,#B7AD13,circle,0.9,0.9
SC17A,475,Number of taxa: 475,#C1E311,circle,0.9,0.9
SC26A,1035,Number of taxa: 1035,#B29215,circle,0.9,0.9
SC27A,989,Number of taxa: 989,#B7AD13,circle,0.9,0.9
SC28A,940,Number of taxa: 940,#B7AD13,circle,0.9,0.9
SC37A,1113,Number of taxa: 1113,#B29215,circle,0.9,0.9
SC38A,726,Number of taxa: 726,#BCC812,circle,0.9,0.9
SC39A,1144,Number of taxa: 1144,#B29215,circle,0.9,0.9
SC47A,673,Number of taxa: 673,#BCC812,circle,0.9,0.9
SC48A,905,Number of taxa: 905,#B7AD13,circle,0.9,0.9
SC49A,1215,Number of taxa: 1215,#B29215,circle,0.9,0.9
SD30A,1241,Number of taxa: 1241,#B29215,circle,0.9,0.9
SD41A,1188,Number of taxa: 1188,#B29215,circle,0.9,0.9
SD46A,1338,Number of taxa: 1338,#AD7716,circle,0.9,0.9
SD49A,925,Number of taxa: 925,#B7AD13,circle,0.9,0.9
SD52A,1311,Number of taxa: 1311,#AD7716,circle,0.9,0.9
SD62A,1280,Number of taxa: 1280,#AD7716,circle,0.9,0.9
SD88A,643,Number of taxa: 643,#BCC812,circle,0.9,0.9
SD96A,838,Number of taxa: 838,#B7AD13,circle,0.9,0.9
SE15A,752,Number of taxa: 752,#B7AD13,circle,0.9,0.9
SE24A,1037,Number of taxa: 1037,#B29215,circle,0.9,0.9
SE58A,871,Number of taxa: 871,#B7AD13,circle,0.9,0.9
SE67A,1006,Number of taxa: 1006,#B29215,circle,0.9,0.9
SE88A,929,Number of taxa: 929,#B7AD13,circle,0.9,0.9
SE89A,787,Number of taxa: 787,#B7AD13,circle,0.9,0.9
SE90A,1085,Number of taxa: 1085,#B29215,circle,0.9,0.9
SH64A,674,Number of taxa: 674,#BCC812,circle,0.9,0.9
SH66A,848,Number of taxa: 848,#B7AD13,circle,0.9,0.9
SH71A,814,Number of taxa: 814,#B7AD13,circle,0.9,0.9
SH72A,618,Number of taxa: 618,#BCC812,circle,0.9,0.9
SH75A,871,Number of taxa: 871,#B7AD13,circle,0.9,0.9
SH90A,524,Number of taxa: 524,#BCC812,circle,0.9,0.9
SH92A,538,Number of taxa: 538,#BCC812,circle,0.9,0.9
SJ02A,616,Number of taxa: 616,#BCC812,circle,0.9,0.9
SJ11A,733,Number of taxa: 733,#BCC812,circle,0.9,0.9
SJ16A,952,Number of taxa: 952,#B7AD13,circle,0.9,0.9
SJ22A,1108,Number of taxa: 1108,#B29215,circle,0.9,0.9
SJ32A,885,Number of taxa: 885,#B7AD13,circle,0.9,0.9
SJ36A,1081,Number of taxa: 1081,#B29215,circle,0.9,0.9
SJ73A,869,Number of taxa: 869,#B7AD13,circle,0.9,0.9
SJ90A,982,Number of taxa: 982,#B7AD13,circle,0.9,0.9
SJ97A,868,Number of taxa: 868,#B7AD13,circle,0.9,0.9
SK12A,845,Number of taxa: 845,#B7AD13,circle,0.9,0.9
SK16A,862,Number of taxa: 862,#B7AD13,circle,0.9,0.9
SK19A,480,Number of taxa: 480,#C1E311,circle,0.9,0.9
SK20A,926,Number of taxa: 926,#B7AD13,circle,0.9,0.9
SK28A,917,Number of taxa: 917,#B7AD13,circle,0.9,0.9
SK38A,1244,Number of taxa: 1244,#B29215,circle,0.9,0.9
SK51A,1133,Number of taxa: 1133,#B29215,circle,0.9,0.9
SK56A,1224,Number of taxa: 1224,#B29215,circle,0.9,0.9
SK68A,988,Number of taxa: 988,#B7AD13,circle,0.9,0.9
SK82A,829,Number of taxa: 829,#B7AD13,circle,0.9,0.9
SK90A,1048,Number of taxa: 1048,#B29215,circle,0.9,0.9
SK91A,992,Number of taxa: 992,#B7AD13,circle,0.9,0.9
SK97A,1103,Number of taxa: 1103,#B29215,circle,0.9,0.9
SM91A,814,Number of taxa: 814,#B7AD13,circle,0.9,0.9
SM93A,862,Number of taxa: 862,#B7AD13,circle,0.9,0.9
SN01A,709,Number of taxa: 709,#BCC812,circle,0.9,0.9
SN10A,911,Number of taxa: 911,#B7AD13,circle,0.9,0.9
SN12A,688,Number of taxa: 688,#BCC812,circle,0.9,0.9
SN14A,1014,Number of taxa: 1014,#B29215,circle,0.9,0.9
SN22A,636,Number of taxa: 636,#BCC812,circle,0.9,0.9
SN23A,616,Number of taxa: 616,#BCC812,circle,0.9,0.9
SN24A,890,Number of taxa: 890,#B7AD13,circle,0.9,0.9
SN34A,867,Number of taxa: 867,#B7AD13,circle,0.9,0.9
SN35A,867,Number of taxa: 867,#B7AD13,circle,0.9,0.9
SN44A,789,Number of taxa: 789,#B7AD13,circle,0.9,0.9
SN45A,827,Number of taxa: 827,#B7AD13,circle,0.9,0.9
SN46A,859,Number of taxa: 859,#B7AD13,circle,0.9,0.9
SN53A,702,Number of taxa: 702,#BCC812,circle,0.9,0.9
SN54A,829,Number of taxa: 829,#B7AD13,circle,0.9,0.9
SN55A,758,Number of taxa: 758,#B7AD13,circle,0.9,0.9
SN56A,885,Number of taxa: 885,#B7AD13,circle,0.9,0.9
SN57A,901,Number of taxa: 901,#B7AD13,circle,0.9,0.9
SN58A,1082,Number of taxa: 1082,#B29215,circle,0.9,0.9
SN62A,881,Number of taxa: 881,#B7AD13,circle,0.9,0.9
SN63A,706,Number of taxa: 706,#BCC812,circle,0.9,0.9
SN65A,737,Number of taxa: 737,#BCC812,circle,0.9,0.9
SN66A,748,Number of taxa: 748,#BCC812,circle,0.9,0.9
SN67A,869,Number of taxa: 869,#B7AD13,circle,0.9,0.9
SN68A,1079,Number of taxa: 1079,#B29215,circle,0.9,0.9
SN69A,1120,Number of taxa: 1120,#B29215,circle,0.9,0.9
SN70A,782,Number of taxa: 782,#B7AD13,circle,0.9,0.9
SN75A,480,Number of taxa: 480,#C1E311,circle,0.9,0.9
SN76A,670,Number of taxa: 670,#BCC812,circle,0.9,0.9
SN77A,781,Number of taxa: 781,#B7AD13,circle,0.9,0.9
SN79A,692,Number of taxa: 692,#BCC812,circle,0.9,0.9
SN98A,696,Number of taxa: 696,#BCC812,circle,0.9,0.9
SO01A,644,Number of taxa: 644,#BCC812,circle,0.9,0.9
SO07A,580,Number of taxa: 580,#BCC812,circle,0.9,0.9
SO08A,652,Number of taxa: 652,#BCC812,circle,0.9,0.9
SO13A,950,Number of taxa: 950,#B7AD13,circle,0.9,0.9
SO21A,1026,Number of taxa: 1026,#B29215,circle,0.9,0.9
SO22A,740,Number of taxa: 740,#BCC812,circle,0.9,0.9
SO26A,727,Number of taxa: 727,#BCC812,circle,0.9,0.9
SO30A,967,Number of taxa: 967,#B7AD13,circle,0.9,0.9
SO39A,814,Number of taxa: 814,#B7AD13,circle,0.9,0.9
SO46A,816,Number of taxa: 816,#B7AD13,circle,0.9,0.9
SO49A,882,Number of taxa: 882,#B7AD13,circle,0.9,0.9
SO51A,1278,Number of taxa: 1278,#AD7716,circle,0.9,0.9
SO61A,1193,Number of taxa: 1193,#B29215,circle,0.9,0.9
SO71A,952,Number of taxa: 952,#B7AD13,circle,0.9,0.9
SO72A,954,Number of taxa: 954,#B7AD13,circle,0.9,0.9
SO75A,1136,Number of taxa: 1136,#B29215,circle,0.9,0.9
SO81A,1204,Number of taxa: 1204,#B29215,circle,0.9,0.9
SO88A,1257,Number of taxa: 1257,#AD7716,circle,0.9,0.9
SO89A,1282,Number of taxa: 1282,#AD7716,circle,0.9,0.9
SO91A,992,Number of taxa: 992,#B7AD13,circle,0.9,0.9
SO95A,1005,Number of taxa: 1005,#B29215,circle,0.9,0.9
SP01A,866,Number of taxa: 866,#B7AD13,circle,0.9,0.9
SP13A,1027,Number of taxa: 1027,#B29215,circle,0.9,0.9
SP17A,960,Number of taxa: 960,#B7AD13,circle,0.9,0.9
SP21A,977,Number of taxa: 977,#B7AD13,circle,0.9,0.9
SP26A,1077,Number of taxa: 1077,#B29215,circle,0.9,0.9
SP31A,1091,Number of taxa: 1091,#B29215,circle,0.9,0.9
SP32A,972,Number of taxa: 972,#B7AD13,circle,0.9,0.9
SP34A,892,Number of taxa: 892,#B7AD13,circle,0.9,0.9
SP37A,1030,Number of taxa: 1030,#B29215,circle,0.9,0.9
SP40A,1508,Number of taxa: 1508,#A85C17,circle,0.9,0.9
SP42A,1000,Number of taxa: 1000,#B29215,circle,0.9,0.9
SP50A,1667,Number of taxa: 1667,#A85C17,circle,0.9,0.9
SP51A,1144,Number of taxa: 1144,#B29215,circle,0.9,0.9
SP52A,966,Number of taxa: 966,#B7AD13,circle,0.9,0.9
SP53A,919,Number of taxa: 919,#B7AD13,circle,0.9,0.9
SP60A,1004,Number of taxa: 1004,#B29215,circle,0.9,0.9
SP61A,913,Number of taxa: 913,#B7AD13,circle,0.9,0.9
SP63A,988,Number of taxa: 988,#B7AD13,circle,0.9,0.9
SP71A,839,Number of taxa: 839,#B7AD13,circle,0.9,0.9
SP76A,958,Number of taxa: 958,#B7AD13,circle,0.9,0.9
SP80A,1150,Number of taxa: 1150,#B29215,circle,0.9,0.9
SP90A,1052,Number of taxa: 1052,#B29215,circle,0.9,0.9
SP91A,1066,Number of taxa: 1066,#B29215,circle,0.9,0.9
SS22A,752,Number of taxa: 752,#B7AD13,circle,0.9,0.9
SS30A,701,Number of taxa: 701,#BCC812,circle,0.9,0.9
SS31A,711,Number of taxa: 711,#BCC812,circle,0.9,0.9
SS32A,756,Number of taxa: 756,#B7AD13,circle,0.9,0.9
SS40A,762,Number of taxa: 762,#B7AD13,circle,0.9,0.9
SS41A,884,Number of taxa: 884,#B7AD13,circle,0.9,0.9
SS42A,1088,Number of taxa: 1088,#B29215,circle,0.9,0.9
SS48A,1003,Number of taxa: 1003,#B29215,circle,0.9,0.9
SS50A,740,Number of taxa: 740,#BCC812,circle,0.9,0.9
SS51A,753,Number of taxa: 753,#B7AD13,circle,0.9,0.9
SS52A,773,Number of taxa: 773,#B7AD13,circle,0.9,0.9
SS53A,1072,Number of taxa: 1072,#B29215,circle,0.9,0.9
SS58A,1118,Number of taxa: 1118,#B29215,circle,0.9,0.9
SS59A,1311,Number of taxa: 1311,#AD7716,circle,0.9,0.9
SS60A,749,Number of taxa: 749,#BCC812,circle,0.9,0.9
SS61A,769,Number of taxa: 769,#B7AD13,circle,0.9,0.9
SS62A,744,Number of taxa: 744,#BCC812,circle,0.9,0.9
SS63A,742,Number of taxa: 742,#BCC812,circle,0.9,0.9
SS69A,1269,Number of taxa: 1269,#AD7716,circle,0.9,0.9
SS71A,658,Number of taxa: 658,#BCC812,circle,0.9,0.9
SS72A,782,Number of taxa: 782,#B7AD13,circle,0.9,0.9
SS73A,691,Number of taxa: 691,#BCC812,circle,0.9,0.9
SS74A,893,Number of taxa: 893,#B7AD13,circle,0.9,0.9
SS79A,1144,Number of taxa: 1144,#B29215,circle,0.9,0.9
SS81A,630,Number of taxa: 630,#BCC812,circle,0.9,0.9
SS84A,1192,Number of taxa: 1192,#B29215,circle,0.9,0.9
SS90A,853,Number of taxa: 853,#B7AD13,circle,0.9,0.9
SS92A,884,Number of taxa: 884,#B7AD13,circle,0.9,0.9
SS94A,1317,Number of taxa: 1317,#AD7716,circle,0.9,0.9
SS96A,628,Number of taxa: 628,#BCC812,circle,0.9,0.9
ST00A,877,Number of taxa: 877,#B7AD13,circle,0.9,0.9
ST08A,871,Number of taxa: 871,#B7AD13,circle,0.9,0.9
ST09A,797,Number of taxa: 797,#B7AD13,circle,0.9,0.9
ST12A,1055,Number of taxa: 1055,#B29215,circle,0.9,0.9
ST23A,1099,Number of taxa: 1099,#B29215,circle,0.9,0.9
ST50A,895,Number of taxa: 895,#B7AD13,circle,0.9,0.9
ST53A,986,Number of taxa: 986,#B7AD13,circle,0.9,0.9
ST70A,833,Number of taxa: 833,#B7AD13,circle,0.9,0.9
ST73A,973,Number of taxa: 973,#B7AD13,circle,0.9,0.9
ST74A,1090,Number of taxa: 1090,#B29215,circle,0.9,0.9
ST75A,974,Number of taxa: 974,#B7AD13,circle,0.9,0.9
ST91A,867,Number of taxa: 867,#B7AD13,circle,0.9,0.9
SU03A,930,Number of taxa: 930,#B7AD13,circle,0.9,0.9
SU10A,1338,Number of taxa: 1338,#AD7716,circle,0.9,0.9
SU12A,1065,Number of taxa: 1065,#B29215,circle,0.9,0.9
SU14A,805,Number of taxa: 805,#B7AD13,circle,0.9,0.9
SU20A,1098,Number of taxa: 1098,#B29215,circle,0.9,0.9
SU21A,1029,Number of taxa: 1029,#B29215,circle,0.9,0.9
SU30A,1191,Number of taxa: 1191,#B29215,circle,0.9,0.9
SU57A,1167,Number of taxa: 1167,#B29215,circle,0.9,0.9
SU61A,1032,Number of taxa: 1032,#B29215,circle,0.9,0.9
SU68A,1265,Number of taxa: 1265,#AD7716,circle,0.9,0.9
SU77A,1561,Number of taxa: 1561,#A85C17,circle,0.9,0.9
SU78A,1240,Number of taxa: 1240,#B29215,circle,0.9,0.9
SU79A,1067,Number of taxa: 1067,#B29215,circle,0.9,0.9
SU83A,1267,Number of taxa: 1267,#AD7716,circle,0.9,0.9
SU84A,1427,Number of taxa: 1427,#AD7716,circle,0.9,0.9
SU86A,1425,Number of taxa: 1425,#AD7716,circle,0.9,0.9
SU88A,1462,Number of taxa: 1462,#AD7716,circle,0.9,0.9
SU89A,1386,Number of taxa: 1386,#AD7716,circle,0.9,0.9
SU94A,1542,Number of taxa: 1542,#A85C17,circle,0.9,0.9
SU96A,1584,Number of taxa: 1584,#A85C17,circle,0.9,0.9
SU98A,1370,Number of taxa: 1370,#AD7716,circle,0.9,0.9
SU99A,1055,Number of taxa: 1055,#B29215,circle,0.9,0.9
SW62A,1143,Number of taxa: 1143,#B29215,circle,0.9,0.9
SW63A,1072,Number of taxa: 1072,#B29215,circle,0.9,0.9
SW64A,1145,Number of taxa: 1145,#B29215,circle,0.9,0.9
SW71A,1140,Number of taxa: 1140,#B29215,circle,0.9,0.9
SW72A,1192,Number of taxa: 1192,#B29215,circle,0.9,0.9
SW73A,1234,Number of taxa: 1234,#B29215,circle,0.9,0.9
SW74A,1122,Number of taxa: 1122,#B29215,circle,0.9,0.9
SW75A,1185,Number of taxa: 1185,#B29215,circle,0.9,0.9
SW83A,1270,Number of taxa: 1270,#AD7716,circle,0.9,0.9
SW84A,1256,Number of taxa: 1256,#AD7716,circle,0.9,0.9
SW85A,987,Number of taxa: 987,#B7AD13,circle,0.9,0.9
SW94A,968,Number of taxa: 968,#B7AD13,circle,0.9,0.9
SX04A,866,Number of taxa: 866,#B7AD13,circle,0.9,0.9
SX05A,1441,Number of taxa: 1441,#AD7716,circle,0.9,0.9
SX07A,940,Number of taxa: 940,#B7AD13,circle,0.9,0.9
SX15A,1080,Number of taxa: 1080,#B29215,circle,0.9,0.9
SX16A,875,Number of taxa: 875,#B7AD13,circle,0.9,0.9
SX17A,749,Number of taxa: 749,#BCC812,circle,0.9,0.9
SX27A,752,Number of taxa: 752,#B7AD13,circle,0.9,0.9
SX28A,825,Number of taxa: 825,#B7AD13,circle,0.9,0.9
SX35A,1107,Number of taxa: 1107,#B29215,circle,0.9,0.9
SX37A,867,Number of taxa: 867,#B7AD13,circle,0.9,0.9
SX39A,731,Number of taxa: 731,#BCC812,circle,0.9,0.9
SX45A,1332,Number of taxa: 1332,#AD7716,circle,0.9,0.9
SX46A,1153,Number of taxa: 1153,#B29215,circle,0.9,0.9
SX49A,681,Number of taxa: 681,#BCC812,circle,0.9,0.9
SX55A,1206,Number of taxa: 1206,#B29215,circle,0.9,0.9
SX56A,937,Number of taxa: 937,#B7AD13,circle,0.9,0.9
SX59A,781,Number of taxa: 781,#B7AD13,circle,0.9,0.9
SX65A,945,Number of taxa: 945,#B7AD13,circle,0.9,0.9
SX66A,753,Number of taxa: 753,#B7AD13,circle,0.9,0.9
SX68A,749,Number of taxa: 749,#BCC812,circle,0.9,0.9
SX69A,825,Number of taxa: 825,#B7AD13,circle,0.9,0.9
SX74A,897,Number of taxa: 897,#B7AD13,circle,0.9,0.9
SX76A,1003,Number of taxa: 1003,#B29215,circle,0.9,0.9
SX77A,942,Number of taxa: 942,#B7AD13,circle,0.9,0.9
SX84A,1040,Number of taxa: 1040,#B29215,circle,0.9,0.9
SX85A,1038,Number of taxa: 1038,#B29215,circle,0.9,0.9
SX86A,1040,Number of taxa: 1040,#B29215,circle,0.9,0.9
SX87A,1283,Number of taxa: 1283,#AD7716,circle,0.9,0.9
SX95A,926,Number of taxa: 926,#B7AD13,circle,0.9,0.9
SX96A,1005,Number of taxa: 1005,#B29215,circle,0.9,0.9
SY69A,921,Number of taxa: 921,#B7AD13,circle,0.9,0.9
SY89A,1169,Number of taxa: 1169,#B29215,circle,0.9,0.9
SY98A,1523,Number of taxa: 1523,#A85C17,circle,0.9,0.9
SZ09A,1468,Number of taxa: 1468,#AD7716,circle,0.9,0.9
SZ19A,1521,Number of taxa: 1521,#A85C17,circle,0.9,0.9
T01A,889,Number of taxa: 889,#B7AD13,circle,0.9,0.9
T02A,920,Number of taxa: 920,#B7AD13,circle,0.9,0.9
T03A,692,Number of taxa: 692,#BCC812,circle,0.9,0.9
T04A,659,Number of taxa: 659,#BCC812,circle,0.9,0.9
T05A,636,Number of taxa: 636,#BCC812,circle,0.9,0.9
T08A,375,Number of taxa: 375,#C1E311,circle,0.9,0.9
T09A,307,Number of taxa: 307,#C1E311,circle,0.9,0.9
T10A,747,Number of taxa: 747,#BCC812,circle,0.9,0.9
T12A,788,Number of taxa: 788,#B7AD13,circle,0.9,0.9
T13A,746,Number of taxa: 746,#BCC812,circle,0.9,0.9
T14A,703,Number of taxa: 703,#BCC812,circle,0.9,0.9
T15A,749,Number of taxa: 749,#BCC812,circle,0.9,0.9
T16A,720,Number of taxa: 720,#BCC812,circle,0.9,0.9
T17A,547,Number of taxa: 547,#BCC812,circle,0.9,0.9
T18A,487,Number of taxa: 487,#C1E311,circle,0.9,0.9
T19A,527,Number of taxa: 527,#BCC812,circle,0.9,0.9
T24A,633,Number of taxa: 633,#BCC812,circle,0.9,0.9
T25A,565,Number of taxa: 565,#BCC812,circle,0.9,0.9
T26A,680,Number of taxa: 680,#BCC812,circle,0.9,0.9
T27A,630,Number of taxa: 630,#BCC812,circle,0.9,0.9
T28A,438,Number of taxa: 438,#C1E311,circle,0.9,0.9
T29A,510,Number of taxa: 510,#BCC812,circle,0.9,0.9
TA10A,857,Number of taxa: 857,#B7AD13,circle,0.9,0.9
TF01A,1069,Number of taxa: 1069,#B29215,circle,0.9,0.9
TF06A,964,Number of taxa: 964,#B7AD13,circle,0.9,0.9
TF10A,1099,Number of taxa: 1099,#B29215,circle,0.9,0.9
TF17A,890,Number of taxa: 890,#B7AD13,circle,0.9,0.9
TF36A,903,Number of taxa: 903,#B7AD13,circle,0.9,0.9
TF71A,1055,Number of taxa: 1055,#B29215,circle,0.9,0.9
TF93A,923,Number of taxa: 923,#B7AD13,circle,0.9,0.9
TG00A,896,Number of taxa: 896,#B7AD13,circle,0.9,0.9
TG11A,1138,Number of taxa: 1138,#B29215,circle,0.9,0.9
TG13A,1041,Number of taxa: 1041,#B29215,circle,0.9,0.9
TG14A,1109,Number of taxa: 1109,#B29215,circle,0.9,0.9
TG21A,1114,Number of taxa: 1114,#B29215,circle,0.9,0.9
TG24A,759,Number of taxa: 759,#B7AD13,circle,0.9,0.9
TG31A,1126,Number of taxa: 1126,#B29215,circle,0.9,0.9
TL01A,953,Number of taxa: 953,#B7AD13,circle,0.9,0.9
TL10A,1270,Number of taxa: 1270,#AD7716,circle,0.9,0.9
TL11A,1066,Number of taxa: 1066,#B29215,circle,0.9,0.9
TL12A,1087,Number of taxa: 1087,#B29215,circle,0.9,0.9
TL21A,1277,Number of taxa: 1277,#AD7716,circle,0.9,0.9
TL22A,994,Number of taxa: 994,#B7AD13,circle,0.9,0.9
TL30A,1356,Number of taxa: 1356,#AD7716,circle,0.9,0.9
TL31A,1487,Number of taxa: 1487,#AD7716,circle,0.9,0.9
TL32A,876,Number of taxa: 876,#B7AD13,circle,0.9,0.9
TL45A,1757,Number of taxa: 1757,#A44119,circle,0.9,0.9
TL50A,1067,Number of taxa: 1067,#B29215,circle,0.9,0.9
TL81A,1014,Number of taxa: 1014,#B29215,circle,0.9,0.9
TM03A,1058,Number of taxa: 1058,#B29215,circle,0.9,0.9
TM13A,1091,Number of taxa: 1091,#B29215,circle,0.9,0.9
TM48A,1034,Number of taxa: 1034,#B29215,circle,0.9,0.9
TQ06A,1602,Number of taxa: 1602,#A85C17,circle,0.9,0.9
TQ08A,1643,Number of taxa: 1643,#A85C17,circle,0.9,0.9
TQ14A,1279,Number of taxa: 1279,#AD7716,circle,0.9,0.9
TQ26A,1703,Number of taxa: 1703,#A85C17,circle,0.9,0.9
TQ27A,1923,Number of taxa: 1923,#A44119,circle,0.9,0.9
TQ29A,1484,Number of taxa: 1484,#AD7716,circle,0.9,0.9
TQ35A,1493,Number of taxa: 1493,#AD7716,circle,0.9,0.9
TQ37A,1517,Number of taxa: 1517,#A85C17,circle,0.9,0.9
TQ45A,1309,Number of taxa: 1309,#AD7716,circle,0.9,0.9
TQ46A,1492,Number of taxa: 1492,#AD7716,circle,0.9,0.9
TQ47A,1514,Number of taxa: 1514,#A85C17,circle,0.9,0.9
V47A,507,Number of taxa: 507,#BCC812,circle,0.9,0.9
V64A,534,Number of taxa: 534,#BCC812,circle,0.9,0.9
V75A,487,Number of taxa: 487,#C1E311,circle,0.9,0.9
V76A,522,Number of taxa: 522,#BCC812,circle,0.9,0.9
V77A,389,Number of taxa: 389,#C1E311,circle,0.9,0.9
V84A,405,Number of taxa: 405,#C1E311,circle,0.9,0.9
V85A,460,Number of taxa: 460,#C1E311,circle,0.9,0.9
V86A,547,Number of taxa: 547,#BCC812,circle,0.9,0.9
V94A,562,Number of taxa: 562,#BCC812,circle,0.9,0.9
V95A,587,Number of taxa: 587,#BCC812,circle,0.9,0.9
V96A,449,Number of taxa: 449,#C1E311,circle,0.9,0.9
V97A,580,Number of taxa: 580,#BCC812,circle,0.9,0.9
V98A,813,Number of taxa: 813,#B7AD13,circle,0.9,0.9
V99A,598,Number of taxa: 598,#BCC812,circle,0.9,0.9
W05A,512,Number of taxa: 512,#BCC812,circle,0.9,0.9
W06A,408,Number of taxa: 408,#C1E311,circle,0.9,0.9
W17A,424,Number of taxa: 424,#C1E311,circle,0.9,0.9
W35A,525,Number of taxa: 525,#BCC812,circle,0.9,0.9
W38A,355,Number of taxa: 355,#C1E311,circle,0.9,0.9
W46A,365,Number of taxa: 365,#C1E311,circle,0.9,0.9
W55A,611,Number of taxa: 611,#BCC812,circle,0.9,0.9
W56A,594,Number of taxa: 594,#BCC812,circle,0.9,0.9
W64A,604,Number of taxa: 604,#BCC812,circle,0.9,0.9
W67A,804,Number of taxa: 804,#B7AD13,circle,0.9,0.9
W75A,613,Number of taxa: 613,#BCC812,circle,0.9,0.9
W76A,709,Number of taxa: 709,#BCC812,circle,0.9,0.9
W77A,714,Number of taxa: 714,#BCC812,circle,0.9,0.9
W79A,579,Number of taxa: 579,#BCC812,circle,0.9,0.9
W86A,643,Number of taxa: 643,#BCC812,circle,0.9,0.9
W97A,620,Number of taxa: 620,#BCC812,circle,0.9,0.9
W99A,626,Number of taxa: 626,#BCC812,circle,0.9,0.9
X07A,652,Number of taxa: 652,#BCC812,circle,0.9,0.9
X08A,658,Number of taxa: 658,#BCC812,circle,0.9,0.9
X09A,721,Number of taxa: 721,#BCC812,circle,0.9,0.9
X18A,638,Number of taxa: 638,#BCC812,circle,0.9,0.9
X19A,679,Number of taxa: 679,#BCC812,circle,0.9,0.9
X28A,642,Number of taxa: 642,#BCC812,circle,0.9,0.9
X29A,828,Number of taxa: 828,#B7AD13,circle,0.9,0.9
X39A,684,Number of taxa: 684,#BCC812,circle,0.9,0.9
SJ26A,1077,Number of taxa: 1077,#B29215,circle,0.9,0.9
SJ80A,1061,Number of taxa: 1061,#B29215,circle,0.9,0.9
SO09A,669,Number of taxa: 669,#BCC812,circle,0.9,0.9
ST86A,1103,Number of taxa: 1103,#B29215,circle,0.9,0.9
SU42A,1302,Number of taxa: 1302,#AD7716,circle,0.9,0.9
SU64A,882,Number of taxa: 882,#B7AD13,circle,0.9,0.9
TG02A,937,Number of taxa: 937,#B7AD13,circle,0.9,0.9
TL89A,908,Number of taxa: 908,#B7AD13,circle,0.9,0.9
TM49A,1195,Number of taxa: 1195,#B29215,circle,0.9,0.9
TQ15A,1580,Number of taxa: 1580,#A85C17,circle,0.9,0.9
C40A,518,Number of taxa: 518,#BCC812,circle,0.9,0.9
C60A,531,Number of taxa: 531,#BCC812,circle,0.9,0.9
C62A,695,Number of taxa: 695,#BCC812,circle,0.9,0.9
C63A,735,Number of taxa: 735,#BCC812,circle,0.9,0.9
C72A,479,Number of taxa: 479,#C1E311,circle,0.9,0.9
G22A,564,Number of taxa: 564,#BCC812,circle,0.9,0.9
G30A,448,Number of taxa: 448,#C1E311,circle,0.9,0.9
