gr,freq,shape,colour,opacity,size
NG83,6,circle,black,0.8,1
NG84,2,circle,black,0.8,1
NG85,8,circle,black,0.8,1
NG86,2,circle,black,0.8,1
NG87,3,circle,black,0.8,1
NG88,6,circle,black,0.8,1
NG89,6,circle,black,0.8,1
NG90,5,circle,black,0.8,1
NG91,4,circle,black,0.8,1
NG92,5,circle,black,0.8,1
NG93,4,circle,black,0.8,1
NG94,4,circle,black,0.8,1
NG95,3,circle,black,0.8,1
NG96,1,circle,black,0.8,1
NG97,2,circle,black,0.8,1
NG98,2,circle,black,0.8,1
NG99,4,circle,black,0.8,1
NH00,7,circle,black,0.8,1
NH01,4,circle,black,0.8,1
NH02,2,circle,black,0.8,1
NH03,1,circle,black,0.8,1
NH04,1,circle,black,0.8,1
NH05,6,circle,black,0.8,1
NH06,7,circle,black,0.8,1
NH08,1,circle,black,0.8,1
NH09,2,circle,black,0.8,1
NH10,9,circle,black,0.8,1
NH11,5,circle,black,0.8,1
NH12,1,circle,black,0.8,1
NH13,3,circle,black,0.8,1
NH15,8,circle,black,0.8,1
NH16,4,circle,black,0.8,1
NH17,4,circle,black,0.8,1
NH18,9,circle,black,0.8,1
NH19,4,circle,black,0.8,1
NH20,7,circle,black,0.8,1
NH21,4,circle,black,0.8,1
NH22,3,circle,black,0.8,1
NH23,4,circle,black,0.8,1
NH24,1,circle,black,0.8,1
NH25,8,circle,black,0.8,1
NH26,8,circle,black,0.8,1
NH27,4,circle,black,0.8,1
NH28,1,circle,black,0.8,1
NH29,4,circle,black,0.8,1
NH30,11,circle,black,0.8,1
NH31,6,circle,black,0.8,1
NH32,3,circle,black,0.8,1
NH33,5,circle,black,0.8,1
NH34,4,circle,black,0.8,1
NH35,8,circle,black,0.8,1
NH36,11,circle,black,0.8,1
NH37,13,circle,black,0.8,1
NH38,5,circle,black,0.8,1
NH39,6,circle,black,0.8,1
NH40,2,circle,black,0.8,1
NH41,7,circle,black,0.8,1
NH42,8,circle,black,0.8,1
NH43,7,circle,black,0.8,1
NH44,6,circle,black,0.8,1
NH45,21,circle,black,0.8,1
NH46,9,circle,black,0.8,1
NH48,5,circle,black,0.8,1
NH49,7,circle,black,0.8,1
NH50,3,circle,black,0.8,1
NH51,7,circle,black,0.8,1
NH52,13,circle,black,0.8,1
NH53,17,circle,black,0.8,1
NH54,18,circle,black,0.8,1
NH55,20,circle,black,0.8,1
NH56,12,circle,black,0.8,1
NH57,8,circle,black,0.8,1
NH58,6,circle,black,0.8,1
NH59,14,circle,black,0.8,1
NH60,2,circle,black,0.8,1
NH61,1,circle,black,0.8,1
NH62,8,circle,black,0.8,1
NH63,15,circle,black,0.8,1
NH64,19,circle,black,0.8,1
NH65,18,circle,black,0.8,1
NH66,21,circle,black,0.8,1
NH67,15,circle,black,0.8,1
NH68,11,circle,black,0.8,1
NH69,12,circle,black,0.8,1
NH70,8,circle,black,0.8,1
NH71,5,circle,black,0.8,1
NH72,4,circle,black,0.8,1
NH73,6,circle,black,0.8,1
NH74,12,circle,black,0.8,1
NH75,14,circle,black,0.8,1
NH76,12,circle,black,0.8,1
NH77,17,circle,black,0.8,1
NH78,20,circle,black,0.8,1
NH79,17,circle,black,0.8,1
NH80,16,circle,black,0.8,1
NH81,8,circle,black,0.8,1
NH82,15,circle,black,0.8,1
NH83,5,circle,black,0.8,1
NH84,7,circle,black,0.8,1
NH85,15,circle,black,0.8,1
NH86,2,circle,black,0.8,1
NH87,13,circle,black,0.8,1
NH88,8,circle,black,0.8,1
NH89,6,circle,black,0.8,1
NH90,7,circle,black,0.8,1
NH91,19,circle,black,0.8,1
NH92,17,circle,black,0.8,1
NH93,12,circle,black,0.8,1
NH94,17,circle,black,0.8,1
NH95,19,circle,black,0.8,1
NH96,5,circle,black,0.8,1
NH98,7,circle,black,0.8,1
NJ00,1,circle,black,0.8,1
NJ01,12,circle,black,0.8,1
NJ02,20,circle,black,0.8,1
NJ03,16,circle,black,0.8,1
NJ04,20,circle,black,0.8,1
NJ05,25,circle,black,0.8,1
NJ06,15,circle,black,0.8,1
NJ10,4,circle,black,0.8,1
NJ11,10,circle,black,0.8,1
NJ12,15,circle,black,0.8,1
NJ13,16,circle,black,0.8,1
NJ14,17,circle,black,0.8,1
NJ15,23,circle,black,0.8,1
NJ16,25,circle,black,0.8,1
NJ17,3,circle,black,0.8,1
NJ20,7,circle,black,0.8,1
NJ21,6,circle,black,0.8,1
NJ22,10,circle,black,0.8,1
NJ23,7,circle,black,0.8,1
NJ24,21,circle,black,0.8,1
NJ25,20,circle,black,0.8,1
NJ26,24,circle,black,0.8,1
NJ27,2,circle,black,0.8,1
NJ30,8,circle,black,0.8,1
NJ31,11,circle,black,0.8,1
NJ32,8,circle,black,0.8,1
NJ33,8,circle,black,0.8,1
NJ34,9,circle,black,0.8,1
NJ35,23,circle,black,0.8,1
NJ36,15,circle,black,0.8,1
NJ40,16,circle,black,0.8,1
NJ41,16,circle,black,0.8,1
NJ42,11,circle,black,0.8,1
NJ43,5,circle,black,0.8,1
NJ44,12,circle,black,0.8,1
NJ45,11,circle,black,0.8,1
NJ46,12,circle,black,0.8,1
NJ50,21,circle,black,0.8,1
NJ51,22,circle,black,0.8,1
NJ52,10,circle,black,0.8,1
NJ53,3,circle,black,0.8,1
NJ54,7,circle,black,0.8,1
NJ55,10,circle,black,0.8,1
NJ56,5,circle,black,0.8,1
NJ60,14,circle,black,0.8,1
NJ61,20,circle,black,0.8,1
NJ62,9,circle,black,0.8,1
NJ63,7,circle,black,0.8,1
NJ64,8,circle,black,0.8,1
NJ65,12,circle,black,0.8,1
NJ66,9,circle,black,0.8,1
NJ70,16,circle,black,0.8,1
NJ71,14,circle,black,0.8,1
NJ72,13,circle,black,0.8,1
NJ73,9,circle,black,0.8,1
NJ74,9,circle,black,0.8,1
NJ75,7,circle,black,0.8,1
NJ76,12,circle,black,0.8,1
NJ80,10,circle,black,0.8,1
NJ81,7,circle,black,0.8,1
NJ82,5,circle,black,0.8,1
NJ83,14,circle,black,0.8,1
NJ84,7,circle,black,0.8,1
NJ85,10,circle,black,0.8,1
NJ86,6,circle,black,0.8,1
NJ90,11,circle,black,0.8,1
NJ91,8,circle,black,0.8,1
NJ92,10,circle,black,0.8,1
NJ93,9,circle,black,0.8,1
NJ94,8,circle,black,0.8,1
NJ95,7,circle,black,0.8,1
NJ96,9,circle,black,0.8,1
NK02,2,circle,black,0.8,1
NK03,5,circle,black,0.8,1
NK04,3,circle,black,0.8,1
NK05,12,circle,black,0.8,1
NK06,8,circle,black,0.8,1
NK13,2,circle,black,0.8,1
NK14,1,circle,black,0.8,1
NK15,4,circle,black,0.8,1
NL69,8,circle,black,0.8,1
NL93,3,circle,black,0.8,1
NL94,17,circle,black,0.8,1
NM04,15,circle,black,0.8,1
NM05,2,circle,black,0.8,1
NM15,12,circle,black,0.8,1
NM16,1,circle,black,0.8,1
NM22,5,circle,black,0.8,1
NM24,3,circle,black,0.8,1
NM25,5,circle,black,0.8,1
NM26,6,circle,black,0.8,1
NM31,5,circle,black,0.8,1
NM32,13,circle,black,0.8,1
NM33,3,circle,black,0.8,1
NM34,14,circle,black,0.8,1
NM35,8,circle,black,0.8,1
NM37,1,circle,black,0.8,1
NM38,1,circle,black,0.8,1
NM39,5,circle,black,0.8,1
NM40,2,circle,black,0.8,1
NM41,4,circle,black,0.8,1
NM42,20,circle,black,0.8,1
NM43,18,circle,black,0.8,1
NM44,17,circle,black,0.8,1
NM45,20,circle,black,0.8,1
NM46,11,circle,black,0.8,1
NM47,5,circle,black,0.8,1
NM48,14,circle,black,0.8,1
NM49,3,circle,black,0.8,1
NM51,1,circle,black,0.8,1
NM52,16,circle,black,0.8,1
NM53,6,circle,black,0.8,1
NM54,17,circle,black,0.8,1
NM55,8,circle,black,0.8,1
NM56,14,circle,black,0.8,1
NM57,4,circle,black,0.8,1
NM59,1,circle,black,0.8,1
NM61,1,circle,black,0.8,1
NM62,11,circle,black,0.8,1
NM63,13,circle,black,0.8,1
NM64,13,circle,black,0.8,1
NM65,7,circle,black,0.8,1
NM66,17,circle,black,0.8,1
NM67,7,circle,black,0.8,1
NM68,6,circle,black,0.8,1
NM69,7,circle,black,0.8,1
NM70,10,circle,black,0.8,1
NM71,18,circle,black,0.8,1
NM72,7,circle,black,0.8,1
NM73,13,circle,black,0.8,1
NM74,3,circle,black,0.8,1
NM75,4,circle,black,0.8,1
NM76,8,circle,black,0.8,1
NM77,5,circle,black,0.8,1
NM78,5,circle,black,0.8,1
NM79,3,circle,black,0.8,1
NM80,14,circle,black,0.8,1
NM81,10,circle,black,0.8,1
NM82,21,circle,black,0.8,1
NM83,11,circle,black,0.8,1
NM84,8,circle,black,0.8,1
NM85,5,circle,black,0.8,1
NM86,10,circle,black,0.8,1
NM88,5,circle,black,0.8,1
NM89,2,circle,black,0.8,1
NM90,7,circle,black,0.8,1
NM91,12,circle,black,0.8,1
NM92,7,circle,black,0.8,1
NM93,19,circle,black,0.8,1
NM94,16,circle,black,0.8,1
NM95,10,circle,black,0.8,1
NM96,4,circle,black,0.8,1
NM97,3,circle,black,0.8,1
NM98,1,circle,black,0.8,1
NM99,1,circle,black,0.8,1
NN00,5,circle,black,0.8,1
NN01,8,circle,black,0.8,1
NN02,14,circle,black,0.8,1
NN03,8,circle,black,0.8,1
NN04,7,circle,black,0.8,1
NN05,13,circle,black,0.8,1
NN06,15,circle,black,0.8,1
NN07,14,circle,black,0.8,1
NN08,1,circle,black,0.8,1
NN09,4,circle,black,0.8,1
NN10,14,circle,black,0.8,1
NN11,9,circle,black,0.8,1
NN12,14,circle,black,0.8,1
NN13,5,circle,black,0.8,1
NN14,2,circle,black,0.8,1
NN15,7,circle,black,0.8,1
NN16,13,circle,black,0.8,1
NN17,14,circle,black,0.8,1
NN18,13,circle,black,0.8,1
NN19,6,circle,black,0.8,1
NN20,10,circle,black,0.8,1
NN21,8,circle,black,0.8,1
NN22,5,circle,black,0.8,1
NN23,4,circle,black,0.8,1
NN24,5,circle,black,0.8,1
NN25,11,circle,black,0.8,1
NN26,3,circle,black,0.8,1
NN27,2,circle,black,0.8,1
NN28,13,circle,black,0.8,1
NN29,6,circle,black,0.8,1
NN30,14,circle,black,0.8,1
NN31,13,circle,black,0.8,1
NN32,13,circle,black,0.8,1
NN33,4,circle,black,0.8,1
NN34,4,circle,black,0.8,1
NN35,3,circle,black,0.8,1
NN36,3,circle,black,0.8,1
NN37,5,circle,black,0.8,1
NN38,7,circle,black,0.8,1
NN39,5,circle,black,0.8,1
NN40,18,circle,black,0.8,1
NN41,7,circle,black,0.8,1
NN42,10,circle,black,0.8,1
NN43,5,circle,black,0.8,1
NN44,7,circle,black,0.8,1
NN45,8,circle,black,0.8,1
NN46,2,circle,black,0.8,1
NN47,5,circle,black,0.8,1
NN48,5,circle,black,0.8,1
NN49,1,circle,black,0.8,1
NN50,23,circle,black,0.8,1
NN51,16,circle,black,0.8,1
NN52,14,circle,black,0.8,1
NN53,7,circle,black,0.8,1
NN54,6,circle,black,0.8,1
NN55,7,circle,black,0.8,1
NN56,2,circle,black,0.8,1
NN57,4,circle,black,0.8,1
NN58,6,circle,black,0.8,1
NN59,9,circle,black,0.8,1
NN60,22,circle,black,0.8,1
NN61,10,circle,black,0.8,1
NN62,10,circle,black,0.8,1
NN63,11,circle,black,0.8,1
NN64,8,circle,black,0.8,1
NN65,6,circle,black,0.8,1
NN66,6,circle,black,0.8,1
NN67,10,circle,black,0.8,1
NN68,7,circle,black,0.8,1
NN69,15,circle,black,0.8,1
NN70,19,circle,black,0.8,1
NN71,9,circle,black,0.8,1
NN72,11,circle,black,0.8,1
NN73,5,circle,black,0.8,1
NN74,11,circle,black,0.8,1
NN75,7,circle,black,0.8,1
NN76,14,circle,black,0.8,1
NN77,8,circle,black,0.8,1
NN78,1,circle,black,0.8,1
NN79,12,circle,black,0.8,1
NN80,16,circle,black,0.8,1
NN81,20,circle,black,0.8,1
NN82,14,circle,black,0.8,1
NN83,10,circle,black,0.8,1
NN84,11,circle,black,0.8,1
NN85,8,circle,black,0.8,1
NN86,13,circle,black,0.8,1
NN87,4,circle,black,0.8,1
NN88,2,circle,black,0.8,1
NN89,7,circle,black,0.8,1
NN90,15,circle,black,0.8,1
NN91,20,circle,black,0.8,1
NN92,13,circle,black,0.8,1
NN93,12,circle,black,0.8,1
NN94,13,circle,black,0.8,1
NN95,19,circle,black,0.8,1
NN96,12,circle,black,0.8,1
NN97,5,circle,black,0.8,1
NO00,17,circle,black,0.8,1
NO01,19,circle,black,0.8,1
NO02,13,circle,black,0.8,1
NO03,14,circle,black,0.8,1
NO04,16,circle,black,0.8,1
NO05,8,circle,black,0.8,1
NO06,12,circle,black,0.8,1
NO07,8,circle,black,0.8,1
NO08,5,circle,black,0.8,1
NO09,3,circle,black,0.8,1
NO10,12,circle,black,0.8,1
NO11,18,circle,black,0.8,1
NO12,18,circle,black,0.8,1
NO13,13,circle,black,0.8,1
NO14,18,circle,black,0.8,1
NO15,12,circle,black,0.8,1
NO16,11,circle,black,0.8,1
NO17,7,circle,black,0.8,1
NO18,4,circle,black,0.8,1
NO19,6,circle,black,0.8,1
NO20,12,circle,black,0.8,1
NO21,14,circle,black,0.8,1
NO22,14,circle,black,0.8,1
NO23,12,circle,black,0.8,1
NO24,15,circle,black,0.8,1
NO25,12,circle,black,0.8,1
NO26,3,circle,black,0.8,1
NO27,4,circle,black,0.8,1
NO28,1,circle,black,0.8,1
NO29,10,circle,black,0.8,1
NO30,11,circle,black,0.8,1
NO31,12,circle,black,0.8,1
NO32,14,circle,black,0.8,1
NO33,16,circle,black,0.8,1
NO34,6,circle,black,0.8,1
NO35,8,circle,black,0.8,1
NO36,9,circle,black,0.8,1
NO37,3,circle,black,0.8,1
NO38,3,circle,black,0.8,1
NO39,8,circle,black,0.8,1
NO40,6,circle,black,0.8,1
NO41,14,circle,black,0.8,1
NO42,16,circle,black,0.8,1
NO43,14,circle,black,0.8,1
NO44,5,circle,black,0.8,1
NO45,9,circle,black,0.8,1
NO46,6,circle,black,0.8,1
NO47,5,circle,black,0.8,1
NO48,4,circle,black,0.8,1
NO49,11,circle,black,0.8,1
NO50,9,circle,black,0.8,1
NO51,7,circle,black,0.8,1
NO52,3,circle,black,0.8,1
NO53,11,circle,black,0.8,1
NO54,7,circle,black,0.8,1
NO55,8,circle,black,0.8,1
NO56,8,circle,black,0.8,1
NO57,7,circle,black,0.8,1
NO58,1,circle,black,0.8,1
NO59,16,circle,black,0.8,1
NO60,2,circle,black,0.8,1
NO61,1,circle,black,0.8,1
NO63,3,circle,black,0.8,1
NO64,12,circle,black,0.8,1
NO65,13,circle,black,0.8,1
NO66,12,circle,black,0.8,1
NO67,8,circle,black,0.8,1
NO68,5,circle,black,0.8,1
NO69,15,circle,black,0.8,1
NO75,6,circle,black,0.8,1
NO76,8,circle,black,0.8,1
NO77,7,circle,black,0.8,1
NO78,4,circle,black,0.8,1
NO79,15,circle,black,0.8,1
NO86,1,circle,black,0.8,1
NO87,8,circle,black,0.8,1
NO88,10,circle,black,0.8,1
NO89,14,circle,black,0.8,1
NO99,4,circle,black,0.8,1
NR15,5,circle,black,0.8,1
NR16,1,circle,black,0.8,1
NR24,3,circle,black,0.8,1
NR25,7,circle,black,0.8,1
NR26,14,circle,black,0.8,1
NR27,6,circle,black,0.8,1
NR34,10,circle,black,0.8,1
NR35,10,circle,black,0.8,1
NR36,14,circle,black,0.8,1
NR37,4,circle,black,0.8,1
NR38,3,circle,black,0.8,1
NR39,12,circle,black,0.8,1
NR44,3,circle,black,0.8,1
NR45,6,circle,black,0.8,1
NR46,9,circle,black,0.8,1
NR47,4,circle,black,0.8,1
NR49,4,circle,black,0.8,1
NR50,2,circle,black,0.8,1
NR51,4,circle,black,0.8,1
NR56,5,circle,black,0.8,1
NR57,9,circle,black,0.8,1
NR58,2,circle,black,0.8,1
NR59,1,circle,black,0.8,1
NR60,6,circle,black,0.8,1
NR61,11,circle,black,0.8,1
NR62,10,circle,black,0.8,1
NR63,7,circle,black,0.8,1
NR64,10,circle,black,0.8,1
NR65,4,circle,black,0.8,1
NR67,3,circle,black,0.8,1
NR68,5,circle,black,0.8,1
NR69,5,circle,black,0.8,1
NR70,4,circle,black,0.8,1
NR71,9,circle,black,0.8,1
NR72,13,circle,black,0.8,1
NR73,9,circle,black,0.8,1
NR74,8,circle,black,0.8,1
NR75,10,circle,black,0.8,1
NR76,11,circle,black,0.8,1
NR77,12,circle,black,0.8,1
NR78,11,circle,black,0.8,1
NR79,10,circle,black,0.8,1
NR82,2,circle,black,0.8,1
NR83,8,circle,black,0.8,1
NR84,13,circle,black,0.8,1
NR85,10,circle,black,0.8,1
NR86,12,circle,black,0.8,1
NR87,11,circle,black,0.8,1
NR88,11,circle,black,0.8,1
NR89,15,circle,black,0.8,1
NR92,19,circle,black,0.8,1
NR93,10,circle,black,0.8,1
NR94,5,circle,black,0.8,1
NR95,9,circle,black,0.8,1
NR96,8,circle,black,0.8,1
NR97,9,circle,black,0.8,1
NR98,6,circle,black,0.8,1
NR99,10,circle,black,0.8,1
NS01,1,circle,black,0.8,1
NS02,15,circle,black,0.8,1
NS03,12,circle,black,0.8,1
NS04,7,circle,black,0.8,1
NS05,10,circle,black,0.8,1
NS06,23,circle,black,0.8,1
NS07,11,circle,black,0.8,1
NS08,3,circle,black,0.8,1
NS09,9,circle,black,0.8,1
NS10,2,circle,black,0.8,1
NS14,3,circle,black,0.8,1
NS15,15,circle,black,0.8,1
NS16,8,circle,black,0.8,1
NS17,9,circle,black,0.8,1
NS18,10,circle,black,0.8,1
NS19,8,circle,black,0.8,1
NS20,7,circle,black,0.8,1
NS21,6,circle,black,0.8,1
NS23,1,circle,black,0.8,1
NS24,15,circle,black,0.8,1
NS25,12,circle,black,0.8,1
NS26,10,circle,black,0.8,1
NS27,19,circle,black,0.8,1
NS28,22,circle,black,0.8,1
NS29,15,circle,black,0.8,1
NS30,6,circle,black,0.8,1
NS31,9,circle,black,0.8,1
NS32,8,circle,black,0.8,1
NS33,12,circle,black,0.8,1
NS34,12,circle,black,0.8,1
NS35,18,circle,black,0.8,1
NS36,22,circle,black,0.8,1
NS37,24,circle,black,0.8,1
NS38,23,circle,black,0.8,1
NS39,14,circle,black,0.8,1
NS40,7,circle,black,0.8,1
NS41,9,circle,black,0.8,1
NS42,6,circle,black,0.8,1
NS43,5,circle,black,0.8,1
NS44,8,circle,black,0.8,1
NS45,20,circle,black,0.8,1
NS46,25,circle,black,0.8,1
NS47,21,circle,black,0.8,1
NS48,19,circle,black,0.8,1
NS49,12,circle,black,0.8,1
NS50,7,circle,black,0.8,1
NS51,3,circle,black,0.8,1
NS52,8,circle,black,0.8,1
NS53,6,circle,black,0.8,1
NS54,11,circle,black,0.8,1
NS55,24,circle,black,0.8,1
NS56,25,circle,black,0.8,1
NS57,23,circle,black,0.8,1
NS58,18,circle,black,0.8,1
NS59,21,circle,black,0.8,1
NS60,5,circle,black,0.8,1
NS61,6,circle,black,0.8,1
NS62,12,circle,black,0.8,1
NS63,13,circle,black,0.8,1
NS64,10,circle,black,0.8,1
NS65,20,circle,black,0.8,1
NS66,25,circle,black,0.8,1
NS67,24,circle,black,0.8,1
NS68,14,circle,black,0.8,1
NS69,21,circle,black,0.8,1
NS70,7,circle,black,0.8,1
NS71,7,circle,black,0.8,1
NS72,10,circle,black,0.8,1
NS73,6,circle,black,0.8,1
NS74,17,circle,black,0.8,1
NS75,20,circle,black,0.8,1
NS76,9,circle,black,0.8,1
NS77,18,circle,black,0.8,1
NS78,15,circle,black,0.8,1
NS79,24,circle,black,0.8,1
NS80,7,circle,black,0.8,1
NS81,8,circle,black,0.8,1
NS82,7,circle,black,0.8,1
NS83,8,circle,black,0.8,1
NS84,23,circle,black,0.8,1
NS85,13,circle,black,0.8,1
NS86,13,circle,black,0.8,1
NS87,17,circle,black,0.8,1
NS88,17,circle,black,0.8,1
NS89,22,circle,black,0.8,1
NS90,5,circle,black,0.8,1
NS91,7,circle,black,0.8,1
NS92,10,circle,black,0.8,1
NS93,15,circle,black,0.8,1
NS94,9,circle,black,0.8,1
NS95,19,circle,black,0.8,1
NS96,25,circle,black,0.8,1
NS97,25,circle,black,0.8,1
NS98,22,circle,black,0.8,1
NS99,22,circle,black,0.8,1
NT00,13,circle,black,0.8,1
NT01,11,circle,black,0.8,1
NT02,17,circle,black,0.8,1
NT03,15,circle,black,0.8,1
NT04,14,circle,black,0.8,1
NT05,16,circle,black,0.8,1
NT06,25,circle,black,0.8,1
NT07,25,circle,black,0.8,1
NT08,16,circle,black,0.8,1
NT09,18,circle,black,0.8,1
NT10,7,circle,black,0.8,1
NT11,8,circle,black,0.8,1
NT12,12,circle,black,0.8,1
NT13,15,circle,black,0.8,1
NT14,16,circle,black,0.8,1
NT15,19,circle,black,0.8,1
NT16,24,circle,black,0.8,1
NT17,25,circle,black,0.8,1
NT18,13,circle,black,0.8,1
NT19,12,circle,black,0.8,1
NT20,7,circle,black,0.8,1
NT21,6,circle,black,0.8,1
NT22,10,circle,black,0.8,1
NT23,17,circle,black,0.8,1
NT24,17,circle,black,0.8,1
NT25,23,circle,black,0.8,1
NT26,25,circle,black,0.8,1
NT27,20,circle,black,0.8,1
NT28,4,circle,black,0.8,1
NT29,12,circle,black,0.8,1
NT30,8,circle,black,0.8,1
NT31,13,circle,black,0.8,1
NT32,9,circle,black,0.8,1
NT33,15,circle,black,0.8,1
NT34,14,circle,black,0.8,1
NT35,22,circle,black,0.8,1
NT36,25,circle,black,0.8,1
NT37,13,circle,black,0.8,1
NT39,7,circle,black,0.8,1
NT40,12,circle,black,0.8,1
NT41,17,circle,black,0.8,1
NT42,17,circle,black,0.8,1
NT43,15,circle,black,0.8,1
NT44,24,circle,black,0.8,1
NT45,21,circle,black,0.8,1
NT46,25,circle,black,0.8,1
NT47,22,circle,black,0.8,1
NT48,6,circle,black,0.8,1
NT49,1,circle,black,0.8,1
NT50,15,circle,black,0.8,1
NT51,19,circle,black,0.8,1
NT52,19,circle,black,0.8,1
NT53,24,circle,black,0.8,1
NT54,20,circle,black,0.8,1
NT55,13,circle,black,0.8,1
NT56,22,circle,black,0.8,1
NT57,25,circle,black,0.8,1
NT58,15,circle,black,0.8,1
NT60,7,circle,black,0.8,1
NT61,17,circle,black,0.8,1
NT62,19,circle,black,0.8,1
NT63,20,circle,black,0.8,1
NT64,14,circle,black,0.8,1
NT65,12,circle,black,0.8,1
NT66,19,circle,black,0.8,1
NT67,25,circle,black,0.8,1
NT68,4,circle,black,0.8,1
NT69,1,circle,black,0.8,1
NT70,14,circle,black,0.8,1
NT71,8,circle,black,0.8,1
NT72,11,circle,black,0.8,1
NT73,21,circle,black,0.8,1
NT74,16,circle,black,0.8,1
NT75,14,circle,black,0.8,1
NT76,18,circle,black,0.8,1
NT77,15,circle,black,0.8,1
NT80,21,circle,black,0.8,1
NT81,13,circle,black,0.8,1
NT82,17,circle,black,0.8,1
NT83,24,circle,black,0.8,1
NT84,22,circle,black,0.8,1
NT85,18,circle,black,0.8,1
NT86,12,circle,black,0.8,1
NT87,4,circle,black,0.8,1
NT90,24,circle,black,0.8,1
NT91,16,circle,black,0.8,1
NT92,18,circle,black,0.8,1
NT93,24,circle,black,0.8,1
NT94,20,circle,black,0.8,1
NT95,16,circle,black,0.8,1
NT96,11,circle,black,0.8,1
NU00,23,circle,black,0.8,1
NU01,25,circle,black,0.8,1
NU02,21,circle,black,0.8,1
NU03,24,circle,black,0.8,1
NU04,15,circle,black,0.8,1
NU05,3,circle,black,0.8,1
NU10,23,circle,black,0.8,1
NU11,25,circle,black,0.8,1
NU12,23,circle,black,0.8,1
NU13,19,circle,black,0.8,1
NU14,3,circle,black,0.8,1
NU20,16,circle,black,0.8,1
NU21,18,circle,black,0.8,1
NU22,13,circle,black,0.8,1
NU23,5,circle,black,0.8,1
NW95,3,circle,black,0.8,1
NW96,5,circle,black,0.8,1
NW97,2,circle,black,0.8,1
NX03,2,circle,black,0.8,1
NX04,6,circle,black,0.8,1
NX05,5,circle,black,0.8,1
NX06,12,circle,black,0.8,1
NX07,8,circle,black,0.8,1
NX08,5,circle,black,0.8,1
NX13,2,circle,black,0.8,1
NX14,4,circle,black,0.8,1
NX15,7,circle,black,0.8,1
NX16,10,circle,black,0.8,1
NX17,7,circle,black,0.8,1
NX18,9,circle,black,0.8,1
NX19,7,circle,black,0.8,1
NX24,3,circle,black,0.8,1
NX25,8,circle,black,0.8,1
NX26,7,circle,black,0.8,1
NX27,8,circle,black,0.8,1
NX28,6,circle,black,0.8,1
NX29,4,circle,black,0.8,1
NX30,3,circle,black,0.8,1
NX33,2,circle,black,0.8,1
NX34,7,circle,black,0.8,1
NX35,11,circle,black,0.8,1
NX36,8,circle,black,0.8,1
NX37,10,circle,black,0.8,1
NX38,10,circle,black,0.8,1
NX39,5,circle,black,0.8,1
NX40,10,circle,black,0.8,1
NX43,6,circle,black,0.8,1
NX44,9,circle,black,0.8,1
NX45,13,circle,black,0.8,1
NX46,13,circle,black,0.8,1
NX47,4,circle,black,0.8,1
NX48,2,circle,black,0.8,1
NX49,3,circle,black,0.8,1
NX54,3,circle,black,0.8,1
NX55,21,circle,black,0.8,1
NX56,6,circle,black,0.8,1
NX57,5,circle,black,0.8,1
NX58,8,circle,black,0.8,1
NX59,11,circle,black,0.8,1
NX64,16,circle,black,0.8,1
NX65,19,circle,black,0.8,1
NX66,11,circle,black,0.8,1
NX67,8,circle,black,0.8,1
NX68,14,circle,black,0.8,1
NX69,5,circle,black,0.8,1
NX74,15,circle,black,0.8,1
NX75,14,circle,black,0.8,1
NX76,15,circle,black,0.8,1
NX77,11,circle,black,0.8,1
NX78,12,circle,black,0.8,1
NX79,4,circle,black,0.8,1
NX84,2,circle,black,0.8,1
NX85,17,circle,black,0.8,1
NX86,14,circle,black,0.8,1
NX87,12,circle,black,0.8,1
NX88,9,circle,black,0.8,1
NX89,11,circle,black,0.8,1
NX90,3,circle,black,0.8,1
NX91,13,circle,black,0.8,1
NX92,6,circle,black,0.8,1
NX93,1,circle,black,0.8,1
NX95,9,circle,black,0.8,1
NX96,14,circle,black,0.8,1
NX97,20,circle,black,0.8,1
NX98,9,circle,black,0.8,1
NX99,5,circle,black,0.8,1
NY00,23,circle,black,0.8,1
NY01,23,circle,black,0.8,1
NY02,25,circle,black,0.8,1
NY03,21,circle,black,0.8,1
NY04,7,circle,black,0.8,1
NY05,1,circle,black,0.8,1
NY06,6,circle,black,0.8,1
NY07,10,circle,black,0.8,1
NY08,10,circle,black,0.8,1
NY09,6,circle,black,0.8,1
NY10,20,circle,black,0.8,1
NY11,13,circle,black,0.8,1
NY12,24,circle,black,0.8,1
NY13,25,circle,black,0.8,1
NY14,25,circle,black,0.8,1
NY15,21,circle,black,0.8,1
NY16,10,circle,black,0.8,1
NY17,7,circle,black,0.8,1
NY18,7,circle,black,0.8,1
NY19,6,circle,black,0.8,1
NY20,14,circle,black,0.8,1
NY21,18,circle,black,0.8,1
NY22,21,circle,black,0.8,1
NY23,22,circle,black,0.8,1
NY24,25,circle,black,0.8,1
NY25,25,circle,black,0.8,1
NY26,10,circle,black,0.8,1
NY27,10,circle,black,0.8,1
NY28,3,circle,black,0.8,1
NY29,10,circle,black,0.8,1
NY30,25,circle,black,0.8,1
NY31,19,circle,black,0.8,1
NY32,22,circle,black,0.8,1
NY33,24,circle,black,0.8,1
NY34,25,circle,black,0.8,1
NY35,25,circle,black,0.8,1
NY36,23,circle,black,0.8,1
NY37,13,circle,black,0.8,1
NY38,13,circle,black,0.8,1
NY39,9,circle,black,0.8,1
NY40,22,circle,black,0.8,1
NY41,21,circle,black,0.8,1
NY42,25,circle,black,0.8,1
NY43,25,circle,black,0.8,1
