gr,freq,shape,colour,opacity,size
NY49V,1,circle,black,0.8,1
NY49W,1,circle,black,0.8,1
NY49X,2,circle,black,0.8,1
NY49Y,1,circle,black,0.8,1
NY50A,3,circle,black,0.8,1
NY50B,2,circle,black,0.8,1
NY50C,2,circle,black,0.8,1
NY50F,3,circle,black,0.8,1
NY50G,3,circle,black,0.8,1
NY50H,2,circle,black,0.8,1
NY50K,3,circle,black,0.8,1
NY50L,3,circle,black,0.8,1
NY50M,3,circle,black,0.8,1
NY50N,4,circle,black,0.8,1
NY50P,2,circle,black,0.8,1
NY50Q,3,circle,black,0.8,1
NY50R,4,circle,black,0.8,1
NY50S,4,circle,black,0.8,1
NY50T,3,circle,black,0.8,1
NY50U,5,circle,black,0.8,1
NY50V,3,circle,black,0.8,1
NY50W,3,circle,black,0.8,1
NY50X,3,circle,black,0.8,1
NY50Y,3,circle,black,0.8,1
NY50Z,6,circle,black,0.8,1
NY51A,1,circle,black,0.8,1
NY51B,10,circle,black,0.8,1
NY51C,7,circle,black,0.8,1
NY51D,5,circle,black,0.8,1
NY51E,4,circle,black,0.8,1
NY51F,3,circle,black,0.8,1
NY51G,5,circle,black,0.8,1
NY51H,18,circle,black,0.8,1
NY51I,4,circle,black,0.8,1
NY51J,8,circle,black,0.8,1
NY51K,6,circle,black,0.8,1
NY51L,3,circle,black,0.8,1
NY51M,3,circle,black,0.8,1
NY51N,3,circle,black,0.8,1
NY51P,3,circle,black,0.8,1
NY51Q,3,circle,black,0.8,1
NY51R,3,circle,black,0.8,1
NY51S,4,circle,black,0.8,1
NY51T,5,circle,black,0.8,1
NY51U,3,circle,black,0.8,1
NY51V,3,circle,black,0.8,1
NY51W,3,circle,black,0.8,1
NY51X,5,circle,black,0.8,1
NY51Y,3,circle,black,0.8,1
NY51Z,3,circle,black,0.8,1
NY52A,11,circle,black,0.8,1
NY52B,9,circle,black,0.8,1
NY52C,6,circle,black,0.8,1
NY52D,4,circle,black,0.8,1
NY52E,5,circle,black,0.8,1
NY52F,5,circle,black,0.8,1
NY52G,7,circle,black,0.8,1
NY52H,5,circle,black,0.8,1
NY52I,4,circle,black,0.8,1
NY52J,5,circle,black,0.8,1
NY52K,4,circle,black,0.8,1
NY52L,4,circle,black,0.8,1
NY52M,3,circle,black,0.8,1
NY52N,3,circle,black,0.8,1
NY52P,4,circle,black,0.8,1
NY52Q,4,circle,black,0.8,1
NY52R,3,circle,black,0.8,1
NY52S,5,circle,black,0.8,1
NY52T,11,circle,black,0.8,1
NY52U,4,circle,black,0.8,1
NY52V,3,circle,black,0.8,1
NY52W,4,circle,black,0.8,1
NY52X,4,circle,black,0.8,1
NY52Y,6,circle,black,0.8,1
NY52Z,7,circle,black,0.8,1
NY53A,4,circle,black,0.8,1
NY53B,3,circle,black,0.8,1
NY53C,4,circle,black,0.8,1
NY53D,3,circle,black,0.8,1
NY53E,3,circle,black,0.8,1
NY53F,3,circle,black,0.8,1
NY53G,3,circle,black,0.8,1
NY53H,5,circle,black,0.8,1
NY53I,4,circle,black,0.8,1
NY53J,3,circle,black,0.8,1
NY53K,4,circle,black,0.8,1
NY53L,3,circle,black,0.8,1
NY53M,5,circle,black,0.8,1
NY53N,3,circle,black,0.8,1
NY53P,4,circle,black,0.8,1
NY53Q,3,circle,black,0.8,1
NY53R,7,circle,black,0.8,1
NY53S,4,circle,black,0.8,1
NY53T,5,circle,black,0.8,1
NY53U,7,circle,black,0.8,1
NY53V,4,circle,black,0.8,1
NY53W,4,circle,black,0.8,1
NY53X,3,circle,black,0.8,1
NY53Y,3,circle,black,0.8,1
NY53Z,6,circle,black,0.8,1
NY54A,4,circle,black,0.8,1
NY54B,3,circle,black,0.8,1
NY54C,13,circle,black,0.8,1
NY54D,4,circle,black,0.8,1
NY54E,5,circle,black,0.8,1
NY54F,3,circle,black,0.8,1
NY54G,3,circle,black,0.8,1
NY54H,4,circle,black,0.8,1
NY54I,3,circle,black,0.8,1
NY54J,3,circle,black,0.8,1
NY54K,7,circle,black,0.8,1
NY54L,3,circle,black,0.8,1
NY54M,6,circle,black,0.8,1
NY54N,4,circle,black,0.8,1
NY54P,2,circle,black,0.8,1
NY54Q,3,circle,black,0.8,1
NY54R,4,circle,black,0.8,1
NY54S,4,circle,black,0.8,1
NY54T,4,circle,black,0.8,1
NY54U,3,circle,black,0.8,1
NY54V,4,circle,black,0.8,1
NY54W,5,circle,black,0.8,1
NY54X,4,circle,black,0.8,1
NY54Y,4,circle,black,0.8,1
NY54Z,3,circle,black,0.8,1
NY55A,3,circle,black,0.8,1
NY55B,3,circle,black,0.8,1
NY55C,4,circle,black,0.8,1
NY55D,3,circle,black,0.8,1
NY55E,4,circle,black,0.8,1
NY55F,3,circle,black,0.8,1
NY55G,4,circle,black,0.8,1
NY55H,5,circle,black,0.8,1
NY55I,4,circle,black,0.8,1
NY55J,5,circle,black,0.8,1
NY55K,6,circle,black,0.8,1
NY55L,4,circle,black,0.8,1
NY55M,4,circle,black,0.8,1
NY55N,3,circle,black,0.8,1
NY55P,9,circle,black,0.8,1
NY55Q,2,circle,black,0.8,1
NY55R,4,circle,black,0.8,1
NY55S,5,circle,black,0.8,1
NY55T,6,circle,black,0.8,1
NY55U,4,circle,black,0.8,1
NY55V,2,circle,black,0.8,1
NY55W,3,circle,black,0.8,1
NY55X,2,circle,black,0.8,1
NY55Y,4,circle,black,0.8,1
NY55Z,5,circle,black,0.8,1
NY56A,2,circle,black,0.8,1
NY56B,3,circle,black,0.8,1
NY56C,3,circle,black,0.8,1
NY56D,3,circle,black,0.8,1
NY56E,3,circle,black,0.8,1
NY56F,3,circle,black,0.8,1
NY56G,3,circle,black,0.8,1
NY56H,3,circle,black,0.8,1
NY56I,4,circle,black,0.8,1
NY56J,3,circle,black,0.8,1
NY56K,6,circle,black,0.8,1
NY56L,4,circle,black,0.8,1
NY56M,5,circle,black,0.8,1
NY56N,3,circle,black,0.8,1
NY56P,4,circle,black,0.8,1
NY56Q,6,circle,black,0.8,1
NY56R,5,circle,black,0.8,1
NY56S,3,circle,black,0.8,1
NY56T,3,circle,black,0.8,1
NY56U,3,circle,black,0.8,1
NY56V,3,circle,black,0.8,1
NY56W,3,circle,black,0.8,1
NY56X,6,circle,black,0.8,1
NY56Y,5,circle,black,0.8,1
NY56Z,5,circle,black,0.8,1
NY57A,5,circle,black,0.8,1
NY57B,3,circle,black,0.8,1
NY57C,3,circle,black,0.8,1
NY57D,4,circle,black,0.8,1
NY57E,5,circle,black,0.8,1
NY57F,3,circle,black,0.8,1
NY57G,5,circle,black,0.8,1
NY57H,3,circle,black,0.8,1
NY57I,6,circle,black,0.8,1
NY57J,8,circle,black,0.8,1
NY57K,3,circle,black,0.8,1
NY57L,3,circle,black,0.8,1
NY57M,5,circle,black,0.8,1
NY57N,8,circle,black,0.8,1
NY57P,5,circle,black,0.8,1
NY57Q,3,circle,black,0.8,1
NY57R,5,circle,black,0.8,1
NY57S,6,circle,black,0.8,1
NY57T,4,circle,black,0.8,1
NY57U,3,circle,black,0.8,1
NY57V,7,circle,black,0.8,1
NY57W,2,circle,black,0.8,1
NY57X,5,circle,black,0.8,1
NY57Y,3,circle,black,0.8,1
NY57Z,3,circle,black,0.8,1
NY58A,4,circle,black,0.8,1
NY58B,6,circle,black,0.8,1
NY58C,1,circle,black,0.8,1
NY58D,2,circle,black,0.8,1
NY58F,6,circle,black,0.8,1
NY58G,3,circle,black,0.8,1
NY58H,4,circle,black,0.8,1
NY58K,3,circle,black,0.8,1
NY58L,3,circle,black,0.8,1
NY58M,4,circle,black,0.8,1
NY58N,3,circle,black,0.8,1
NY58Q,4,circle,black,0.8,1
NY58R,3,circle,black,0.8,1
NY58S,4,circle,black,0.8,1
NY58T,1,circle,black,0.8,1
NY58U,2,circle,black,0.8,1
NY58V,3,circle,black,0.8,1
NY58X,3,circle,black,0.8,1
NY58Y,2,circle,black,0.8,1
NY58Z,1,circle,black,0.8,1
NY59B,2,circle,black,0.8,1
NY59C,1,circle,black,0.8,1
NY59G,1,circle,black,0.8,1
NY59J,3,circle,black,0.8,1
NY59K,1,circle,black,0.8,1
NY59L,1,circle,black,0.8,1
NY59M,2,circle,black,0.8,1
NY59N,2,circle,black,0.8,1
NY59P,1,circle,black,0.8,1
NY59Q,2,circle,black,0.8,1
NY59U,2,circle,black,0.8,1
NY59V,2,circle,black,0.8,1
NY59W,1,circle,black,0.8,1
NY60A,6,circle,black,0.8,1
NY60B,5,circle,black,0.8,1
NY60C,4,circle,black,0.8,1
NY60D,5,circle,black,0.8,1
NY60E,4,circle,black,0.8,1
NY60F,2,circle,black,0.8,1
NY60G,4,circle,black,0.8,1
NY60H,3,circle,black,0.8,1
NY60I,3,circle,black,0.8,1
NY60J,10,circle,black,0.8,1
NY60L,4,circle,black,0.8,1
NY60M,4,circle,black,0.8,1
NY60N,4,circle,black,0.8,1
NY60P,3,circle,black,0.8,1
NY60Q,1,circle,black,0.8,1
NY60R,2,circle,black,0.8,1
NY60S,3,circle,black,0.8,1
NY60T,9,circle,black,0.8,1
NY60U,3,circle,black,0.8,1
NY60V,1,circle,black,0.8,1
NY60W,4,circle,black,0.8,1
NY60X,3,circle,black,0.8,1
NY60Y,4,circle,black,0.8,1
NY60Z,4,circle,black,0.8,1
NY61A,5,circle,black,0.8,1
NY61B,2,circle,black,0.8,1
NY61C,3,circle,black,0.8,1
NY61D,3,circle,black,0.8,1
NY61E,3,circle,black,0.8,1
NY61F,4,circle,black,0.8,1
NY61G,3,circle,black,0.8,1
NY61H,3,circle,black,0.8,1
NY61I,6,circle,black,0.8,1
NY61J,3,circle,black,0.8,1
NY61K,4,circle,black,0.8,1
NY61L,3,circle,black,0.8,1
NY61M,6,circle,black,0.8,1
NY61N,6,circle,black,0.8,1
NY61P,3,circle,black,0.8,1
NY61Q,3,circle,black,0.8,1
NY61R,6,circle,black,0.8,1
NY61S,3,circle,black,0.8,1
NY61T,3,circle,black,0.8,1
NY61U,2,circle,black,0.8,1
NY61V,3,circle,black,0.8,1
NY61W,3,circle,black,0.8,1
NY61X,2,circle,black,0.8,1
NY61Y,3,circle,black,0.8,1
NY61Z,9,circle,black,0.8,1
NY62A,16,circle,black,0.8,1
NY62B,7,circle,black,0.8,1
NY62C,5,circle,black,0.8,1
NY62D,3,circle,black,0.8,1
NY62E,5,circle,black,0.8,1
NY62F,3,circle,black,0.8,1
NY62G,5,circle,black,0.8,1
NY62H,5,circle,black,0.8,1
NY62I,4,circle,black,0.8,1
NY62J,10,circle,black,0.8,1
NY62K,3,circle,black,0.8,1
NY62L,4,circle,black,0.8,1
NY62M,3,circle,black,0.8,1
NY62N,3,circle,black,0.8,1
NY62P,3,circle,black,0.8,1
NY62Q,4,circle,black,0.8,1
NY62R,3,circle,black,0.8,1
NY62S,3,circle,black,0.8,1
NY62T,3,circle,black,0.8,1
NY62U,5,circle,black,0.8,1
NY62V,3,circle,black,0.8,1
NY62W,8,circle,black,0.8,1
NY62X,5,circle,black,0.8,1
NY62Y,6,circle,black,0.8,1
NY62Z,4,circle,black,0.8,1
NY63A,4,circle,black,0.8,1
NY63B,3,circle,black,0.8,1
NY63C,5,circle,black,0.8,1
NY63D,4,circle,black,0.8,1
NY63E,3,circle,black,0.8,1
NY63F,3,circle,black,0.8,1
NY63G,3,circle,black,0.8,1
NY63H,3,circle,black,0.8,1
NY63I,5,circle,black,0.8,1
NY63J,3,circle,black,0.8,1
NY63K,4,circle,black,0.8,1
NY63L,5,circle,black,0.8,1
NY63M,3,circle,black,0.8,1
NY63N,2,circle,black,0.8,1
NY63Q,6,circle,black,0.8,1
NY63S,3,circle,black,0.8,1
NY63T,3,circle,black,0.8,1
NY63U,2,circle,black,0.8,1
NY63V,2,circle,black,0.8,1
NY63Z,2,circle,black,0.8,1
NY64A,4,circle,black,0.8,1
NY64B,8,circle,black,0.8,1
NY64C,4,circle,black,0.8,1
NY64D,2,circle,black,0.8,1
NY64E,3,circle,black,0.8,1
NY64F,5,circle,black,0.8,1
NY64G,4,circle,black,0.8,1
NY64H,1,circle,black,0.8,1
NY64K,3,circle,black,0.8,1
NY64L,2,circle,black,0.8,1
NY64Q,2,circle,black,0.8,1
NY64R,3,circle,black,0.8,1
NY64V,1,circle,black,0.8,1
NY64W,4,circle,black,0.8,1
NY64X,2,circle,black,0.8,1
NY64Z,7,circle,black,0.8,1
NY65B,4,circle,black,0.8,1
NY65E,13,circle,black,0.8,1
NY65I,4,circle,black,0.8,1
NY65J,19,circle,black,0.8,1
NY65L,1,circle,black,0.8,1
NY65P,9,circle,black,0.8,1
NY65Q,2,circle,black,0.8,1
NY65R,6,circle,black,0.8,1
NY65S,5,circle,black,0.8,1
NY65T,8,circle,black,0.8,1
NY65U,15,circle,black,0.8,1
NY65V,5,circle,black,0.8,1
NY65W,8,circle,black,0.8,1
NY65X,1,circle,black,0.8,1
NY65Y,1,circle,black,0.8,1
NY65Z,4,circle,black,0.8,1
NY66A,5,circle,black,0.8,1
NY66B,5,circle,black,0.8,1
NY66C,3,circle,black,0.8,1
NY66D,5,circle,black,0.8,1
NY66E,3,circle,black,0.8,1
NY66F,2,circle,black,0.8,1
NY66G,2,circle,black,0.8,1
NY66H,3,circle,black,0.8,1
NY66I,12,circle,black,0.8,1
NY66J,3,circle,black,0.8,1
NY66K,2,circle,black,0.8,1
NY66M,1,circle,black,0.8,1
NY66N,1,circle,black,0.8,1
NY66Q,5,circle,black,0.8,1
NY66R,1,circle,black,0.8,1
NY66S,5,circle,black,0.8,1
NY66T,10,circle,black,0.8,1
NY66V,1,circle,black,0.8,1
NY66W,9,circle,black,0.8,1
NY66Y,4,circle,black,0.8,1
NY67A,4,circle,black,0.8,1
NY67B,3,circle,black,0.8,1
NY67C,3,circle,black,0.8,1
NY67D,3,circle,black,0.8,1
NY67E,2,circle,black,0.8,1
NY67F,3,circle,black,0.8,1
NY67G,4,circle,black,0.8,1
NY67H,4,circle,black,0.8,1
NY67I,3,circle,black,0.8,1
NY67K,4,circle,black,0.8,1
NY67L,3,circle,black,0.8,1
NY67M,4,circle,black,0.8,1
NY67N,6,circle,black,0.8,1
NY67P,4,circle,black,0.8,1
NY67Q,6,circle,black,0.8,1
NY67R,3,circle,black,0.8,1
NY67S,3,circle,black,0.8,1
NY67T,3,circle,black,0.8,1
NY67U,3,circle,black,0.8,1
NY67V,4,circle,black,0.8,1
NY67W,7,circle,black,0.8,1
NY67X,3,circle,black,0.8,1
NY67Y,5,circle,black,0.8,1
NY68B,1,circle,black,0.8,1
NY68C,1,circle,black,0.8,1
NY68D,2,circle,black,0.8,1
NY68E,2,circle,black,0.8,1
NY68G,2,circle,black,0.8,1
NY68H,1,circle,black,0.8,1
NY68I,1,circle,black,0.8,1
NY68J,8,circle,black,0.8,1
NY68K,1,circle,black,0.8,1
NY68L,5,circle,black,0.8,1
NY68M,4,circle,black,0.8,1
NY68N,2,circle,black,0.8,1
NY68P,5,circle,black,0.8,1
NY68Q,2,circle,black,0.8,1
NY68R,2,circle,black,0.8,1
NY68S,3,circle,black,0.8,1
NY68T,3,circle,black,0.8,1
NY68U,3,circle,black,0.8,1
NY68V,2,circle,black,0.8,1
NY68W,5,circle,black,0.8,1
NY68X,1,circle,black,0.8,1
NY68Y,2,circle,black,0.8,1
NY68Z,2,circle,black,0.8,1
NY69A,3,circle,black,0.8,1
NY69B,2,circle,black,0.8,1
NY69C,1,circle,black,0.8,1
NY69D,3,circle,black,0.8,1
NY69E,2,circle,black,0.8,1
NY69F,3,circle,black,0.8,1
NY69G,8,circle,black,0.8,1
NY69H,2,circle,black,0.8,1
NY69I,2,circle,black,0.8,1
NY69J,1,circle,black,0.8,1
NY69K,1,circle,black,0.8,1
NY69L,1,circle,black,0.8,1
NY69M,2,circle,black,0.8,1
NY69N,2,circle,black,0.8,1
NY69P,1,circle,black,0.8,1
NY69Q,1,circle,black,0.8,1
NY69R,3,circle,black,0.8,1
NY69T,2,circle,black,0.8,1
NY69U,2,circle,black,0.8,1
NY69V,1,circle,black,0.8,1
NY69W,1,circle,black,0.8,1
NY69Y,1,circle,black,0.8,1
NY69Z,1,circle,black,0.8,1
NY70A,2,circle,black,0.8,1
NY70B,3,circle,black,0.8,1
NY70C,4,circle,black,0.8,1
NY70D,6,circle,black,0.8,1
NY70E,5,circle,black,0.8,1
NY70F,3,circle,black,0.8,1
NY70G,4,circle,black,0.8,1
NY70H,4,circle,black,0.8,1
NY70I,2,circle,black,0.8,1
NY70J,5,circle,black,0.8,1
NY70K,5,circle,black,0.8,1
NY70L,3,circle,black,0.8,1
NY70M,3,circle,black,0.8,1
NY70N,4,circle,black,0.8,1
NY70P,10,circle,black,0.8,1
NY70Q,3,circle,black,0.8,1
NY70R,3,circle,black,0.8,1
NY70S,3,circle,black,0.8,1
NY70T,10,circle,black,0.8,1
NY70U,4,circle,black,0.8,1
NY70V,2,circle,black,0.8,1
NY70W,3,circle,black,0.8,1
NY70X,2,circle,black,0.8,1
NY70Y,7,circle,black,0.8,1
NY70Z,4,circle,black,0.8,1
NY71A,5,circle,black,0.8,1
NY71B,3,circle,black,0.8,1
NY71C,3,circle,black,0.8,1
NY71D,3,circle,black,0.8,1
NY71E,3,circle,black,0.8,1
NY71F,3,circle,black,0.8,1
NY71G,4,circle,black,0.8,1
NY71H,4,circle,black,0.8,1
NY71I,4,circle,black,0.8,1
NY71J,4,circle,black,0.8,1
NY71K,7,circle,black,0.8,1
NY71L,4,circle,black,0.8,1
NY71M,4,circle,black,0.8,1
NY71N,2,circle,black,0.8,1
NY71P,1,circle,black,0.8,1
NY71Q,3,circle,black,0.8,1
NY71R,4,circle,black,0.8,1
NY71S,3,circle,black,0.8,1
NY71T,5,circle,black,0.8,1
NY71U,2,circle,black,0.8,1
NY71V,3,circle,black,0.8,1
NY71W,4,circle,black,0.8,1
NY71X,4,circle,black,0.8,1
NY71Z,2,circle,black,0.8,1
NY72A,4,circle,black,0.8,1
NY72B,3,circle,black,0.8,1
NY72C,4,circle,black,0.8,1
NY72D,3,circle,black,0.8,1
NY72E,3,circle,black,0.8,1
NY72F,4,circle,black,0.8,1
NY72G,2,circle,black,0.8,1
NY72H,3,circle,black,0.8,1
NY72I,3,circle,black,0.8,1
NY72J,3,circle,black,0.8,1
NY72K,4,circle,black,0.8,1
NY72L,2,circle,black,0.8,1
NY72M,1,circle,black,0.8,1
NY72N,2,circle,black,0.8,1
NY72P,2,circle,black,0.8,1
NY72Q,2,circle,black,0.8,1
NY72R,2,circle,black,0.8,1
NY72T,2,circle,black,0.8,1
NY72V,2,circle,black,0.8,1
NY73A,4,circle,black,0.8,1
NY73B,5,circle,black,0.8,1
NY73C,1,circle,black,0.8,1
NY73D,1,circle,black,0.8,1
NY73G,3,circle,black,0.8,1
NY73J,2,circle,black,0.8,1
NY73L,3,circle,black,0.8,1
NY73M,2,circle,black,0.8,1
NY73N,3,circle,black,0.8,1
NY73P,3,circle,black,0.8,1
NY73R,3,circle,black,0.8,1
NY73T,5,circle,black,0.8,1
NY73U,4,circle,black,0.8,1
NY73V,1,circle,black,0.8,1
NY73W,4,circle,black,0.8,1
NY73X,5,circle,black,0.8,1
NY73Z,1,circle,black,0.8,1
NY74A,3,circle,black,0.8,1
NY74B,2,circle,black,0.8,1
NY74C,4,circle,black,0.8,1
NY74D,5,circle,black,0.8,1
NY74E,10,circle,black,0.8,1
NY74F,3,circle,black,0.8,1
NY74G,4,circle,black,0.8,1
NY74H,3,circle,black,0.8,1
NY74I,3,circle,black,0.8,1
NY74J,4,circle,black,0.8,1
NY74K,5,circle,black,0.8,1
NY74L,3,circle,black,0.8,1
NY74M,3,circle,black,0.8,1
NY74N,3,circle,black,0.8,1
NY74P,2,circle,black,0.8,1
NY74Q,3,circle,black,0.8,1
NY74R,3,circle,black,0.8,1
NY74S,3,circle,black,0.8,1
NY74T,2,circle,black,0.8,1
NY74U,1,circle,black,0.8,1
NY74V,3,circle,black,0.8,1
NY74W,6,circle,black,0.8,1
NY74X,4,circle,black,0.8,1
NY74Y,1,circle,black,0.8,1
NY74Z,1,circle,black,0.8,1
NY75A,1,circle,black,0.8,1
NY75B,1,circle,black,0.8,1
NY75E,1,circle,black,0.8,1
NY75F,5,circle,black,0.8,1
NY75J,2,circle,black,0.8,1
NY75K,5,circle,black,0.8,1
NY75L,1,circle,black,0.8,1
NY75M,2,circle,black,0.8,1
NY75N,1,circle,black,0.8,1
NY75P,2,circle,black,0.8,1
NY75Q,1,circle,black,0.8,1
NY75R,2,circle,black,0.8,1
NY75S,3,circle,black,0.8,1
NY75T,2,circle,black,0.8,1
NY75U,1,circle,black,0.8,1
NY75V,2,circle,black,0.8,1
NY75W,2,circle,black,0.8,1
NY75X,2,circle,black,0.8,1
NY75Z,1,circle,black,0.8,1
NY76B,5,circle,black,0.8,1
NY76C,4,circle,black,0.8,1
NY76D,5,circle,black,0.8,1
NY76E,4,circle,black,0.8,1
NY76G,2,circle,black,0.8,1
NY76H,2,circle,black,0.8,1
NY76I,6,circle,black,0.8,1
NY76J,1,circle,black,0.8,1
NY76K,1,circle,black,0.8,1
NY76M,1,circle,black,0.8,1
NY76N,7,circle,black,0.8,1
NY76P,2,circle,black,0.8,1
NY76Q,3,circle,black,0.8,1
NY76R,1,circle,black,0.8,1
NY76S,1,circle,black,0.8,1
NY76T,8,circle,black,0.8,1
NY76U,5,circle,black,0.8,1
NY76W,5,circle,black,0.8,1
NY76X,1,circle,black,0.8,1
NY76Y,14,circle,black,0.8,1
NY76Z,9,circle,black,0.8,1
NY77B,1,circle,black,0.8,1
NY77C,1,circle,black,0.8,1
NY77D,1,circle,black,0.8,1
NY77E,1,circle,black,0.8,1
NY77F,4,circle,black,0.8,1
NY77G,4,circle,black,0.8,1
NY77H,1,circle,black,0.8,1
NY77I,1,circle,black,0.8,1
NY77J,2,circle,black,0.8,1
NY77K,2,circle,black,0.8,1
NY77L,2,circle,black,0.8,1
NY77M,2,circle,black,0.8,1
NY77N,2,circle,black,0.8,1
NY77P,1,circle,black,0.8,1
NY77Q,6,circle,black,0.8,1
NY77R,5,circle,black,0.8,1
NY77S,3,circle,black,0.8,1
NY77T,5,circle,black,0.8,1
NY77U,1,circle,black,0.8,1
NY77V,5,circle,black,0.8,1
NY77W,2,circle,black,0.8,1
NY77X,4,circle,black,0.8,1
NY77Y,4,circle,black,0.8,1
NY77Z,1,circle,black,0.8,1
NY78A,3,circle,black,0.8,1
NY78B,1,circle,black,0.8,1
NY78C,2,circle,black,0.8,1
NY78D,3,circle,black,0.8,1
NY78E,2,circle,black,0.8,1
NY78F,3,circle,black,0.8,1
NY78G,2,circle,black,0.8,1
NY78H,2,circle,black,0.8,1
NY78I,2,circle,black,0.8,1
NY78J,3,circle,black,0.8,1
NY78K,1,circle,black,0.8,1
NY78L,1,circle,black,0.8,1
NY78M,3,circle,black,0.8,1
NY78N,2,circle,black,0.8,1
NY78P,2,circle,black,0.8,1
NY78Q,1,circle,black,0.8,1
NY78R,1,circle,black,0.8,1
NY78S,4,circle,black,0.8,1
NY78T,2,circle,black,0.8,1
NY78U,2,circle,black,0.8,1
NY78V,2,circle,black,0.8,1
NY78X,8,circle,black,0.8,1
NY78Y,10,circle,black,0.8,1
NY78Z,8,circle,black,0.8,1
NY79A,3,circle,black,0.8,1
NY79B,2,circle,black,0.8,1
NY79E,2,circle,black,0.8,1
NY79F,4,circle,black,0.8,1
NY79G,2,circle,black,0.8,1
NY79J,1,circle,black,0.8,1
NY79K,3,circle,black,0.8,1
NY79L,1,circle,black,0.8,1
NY79P,3,circle,black,0.8,1
NY79Q,2,circle,black,0.8,1
NY79R,2,circle,black,0.8,1
NY79S,2,circle,black,0.8,1
NY79T,1,circle,black,0.8,1
NY79U,2,circle,black,0.8,1
NY79V,2,circle,black,0.8,1
NY79W,3,circle,black,0.8,1
NY79X,2,circle,black,0.8,1
NY79Y,2,circle,black,0.8,1
NY79Z,2,circle,black,0.8,1
NY80A,1,circle,black,0.8,1
NY80C,3,circle,black,0.8,1
NY80D,3,circle,black,0.8,1
NY80E,2,circle,black,0.8,1
NY80F,1,circle,black,0.8,1
NY80I,1,circle,black,0.8,1
NY80J,3,circle,black,0.8,1
NY80K,4,circle,black,0.8,1
NY80L,1,circle,black,0.8,1
NY80P,5,circle,black,0.8,1
NY80Q,2,circle,black,0.8,1
NY80T,1,circle,black,0.8,1
NY80U,4,circle,black,0.8,1
NY80V,5,circle,black,0.8,1
NY80W,1,circle,black,0.8,1
NY80X,2,circle,black,0.8,1
NY80Y,4,circle,black,0.8,1
NY80Z,3,circle,black,0.8,1
NY81A,3,circle,black,0.8,1
NY81B,4,circle,black,0.8,1
NY81C,4,circle,black,0.8,1
NY81D,3,circle,black,0.8,1
NY81E,2,circle,black,0.8,1
NY81F,7,circle,black,0.8,1
NY81G,4,circle,black,0.8,1
NY81H,2,circle,black,0.8,1
NY81I,3,circle,black,0.8,1
NY81J,5,circle,black,0.8,1
NY81K,3,circle,black,0.8,1
NY81L,2,circle,black,0.8,1
NY81M,2,circle,black,0.8,1
NY81N,3,circle,black,0.8,1
NY81P,1,circle,black,0.8,1
NY81Q,3,circle,black,0.8,1
NY81R,5,circle,black,0.8,1
NY81S,1,circle,black,0.8,1
NY81V,2,circle,black,0.8,1
NY81W,3,circle,black,0.8,1
NY81Y,1,circle,black,0.8,1
NY82A,3,circle,black,0.8,1
NY82D,3,circle,black,0.8,1
NY82E,7,circle,black,0.8,1
NY82F,5,circle,black,0.8,1
NY82J,10,circle,black,0.8,1
NY82K,3,circle,black,0.8,1
NY82P,5,circle,black,0.8,1
NY82Q,1,circle,black,0.8,1
NY82U,11,circle,black,0.8,1
NY82Y,3,circle,black,0.8,1
NY82Z,7,circle,black,0.8,1
NY83A,6,circle,black,0.8,1
NY83B,3,circle,black,0.8,1
NY83C,5,circle,black,0.8,1
NY83F,4,circle,black,0.8,1
NY83G,3,circle,black,0.8,1
NY83H,2,circle,black,0.8,1
NY83I,2,circle,black,0.8,1
NY83J,3,circle,black,0.8,1
NY83K,12,circle,black,0.8,1
NY83L,3,circle,black,0.8,1
NY83N,2,circle,black,0.8,1
NY83P,6,circle,black,0.8,1
NY83Q,3,circle,black,0.8,1
NY83R,2,circle,black,0.8,1
NY83S,2,circle,black,0.8,1
NY83T,2,circle,black,0.8,1
NY83U,6,circle,black,0.8,1
NY83V,2,circle,black,0.8,1
NY83W,2,circle,black,0.8,1
NY83X,2,circle,black,0.8,1
NY83Y,3,circle,black,0.8,1
NY83Z,7,circle,black,0.8,1
NY84B,2,circle,black,0.8,1
NY84C,1,circle,black,0.8,1
NY84E,4,circle,black,0.8,1
NY84F,3,circle,black,0.8,1
NY84G,4,circle,black,0.8,1
NY84J,1,circle,black,0.8,1
NY84K,3,circle,black,0.8,1
NY84L,3,circle,black,0.8,1
NY84M,3,circle,black,0.8,1
NY84N,5,circle,black,0.8,1
NY84P,13,circle,black,0.8,1
NY84Q,2,circle,black,0.8,1
NY84S,5,circle,black,0.8,1
NY84U,1,circle,black,0.8,1
NY84V,4,circle,black,0.8,1
NY84W,2,circle,black,0.8,1
NY84X,3,circle,black,0.8,1
NY85B,2,circle,black,0.8,1
NY85C,7,circle,black,0.8,1
NY85D,3,circle,black,0.8,1
NY85E,4,circle,black,0.8,1
NY85F,4,circle,black,0.8,1
NY85G,8,circle,black,0.8,1
NY85H,11,circle,black,0.8,1
NY85I,16,circle,black,0.8,1
NY85J,1,circle,black,0.8,1
NY85K,11,circle,black,0.8,1
NY85L,5,circle,black,0.8,1
NY85M,2,circle,black,0.8,1
NY85N,1,circle,black,0.8,1
NY85Q,1,circle,black,0.8,1
NY85R,1,circle,black,0.8,1
NY85X,3,circle,black,0.8,1
NY85Z,1,circle,black,0.8,1
