gr,richness,caption,colour,shape,opacity,size
G70,491,Number of taxa: 491,#C1E311,square,0.9,0.9
G71,576,Number of taxa: 576,#BCC812,square,0.9,0.9
G75,685,Number of taxa: 685,#BCC812,square,0.9,0.9
G77,509,Number of taxa: 509,#BCC812,square,0.9,0.9
G78,401,Number of taxa: 401,#C1E311,square,0.9,0.9
G83,558,Number of taxa: 558,#BCC812,square,0.9,0.9
G86,519,Number of taxa: 519,#BCC812,square,0.9,0.9
G88,382,Number of taxa: 382,#C1E311,square,0.9,0.9
G89,369,Number of taxa: 369,#C1E311,square,0.9,0.9
G94,518,Number of taxa: 518,#BCC812,square,0.9,0.9
G97,524,Number of taxa: 524,#BCC812,square,0.9,0.9
G99,290,Number of taxa: 290,#C1E311,square,0.9,0.9
H00,430,Number of taxa: 430,#C1E311,square,0.9,0.9
H02,378,Number of taxa: 378,#C1E311,square,0.9,0.9
H04,541,Number of taxa: 541,#BCC812,square,0.9,0.9
H07,360,Number of taxa: 360,#C1E311,square,0.9,0.9
H08,378,Number of taxa: 378,#C1E311,square,0.9,0.9
H10,461,Number of taxa: 461,#C1E311,square,0.9,0.9
H12,479,Number of taxa: 479,#C1E311,square,0.9,0.9
H17,449,Number of taxa: 449,#C1E311,square,0.9,0.9
H21,457,Number of taxa: 457,#C1E311,square,0.9,0.9
H22,536,Number of taxa: 536,#BCC812,square,0.9,0.9
H26,562,Number of taxa: 562,#BCC812,square,0.9,0.9
H28,501,Number of taxa: 501,#BCC812,square,0.9,0.9
H31,519,Number of taxa: 519,#BCC812,square,0.9,0.9
H36,453,Number of taxa: 453,#C1E311,square,0.9,0.9
H37,508,Number of taxa: 508,#BCC812,square,0.9,0.9
H40,437,Number of taxa: 437,#C1E311,square,0.9,0.9
H41,521,Number of taxa: 521,#BCC812,square,0.9,0.9
H43,500,Number of taxa: 500,#BCC812,square,0.9,0.9
H49,439,Number of taxa: 439,#C1E311,square,0.9,0.9
H51,398,Number of taxa: 398,#C1E311,square,0.9,0.9
H54,513,Number of taxa: 513,#BCC812,square,0.9,0.9
H57,482,Number of taxa: 482,#C1E311,square,0.9,0.9
H58,471,Number of taxa: 471,#C1E311,square,0.9,0.9
H59,421,Number of taxa: 421,#C1E311,square,0.9,0.9
H62,416,Number of taxa: 416,#C1E311,square,0.9,0.9
H71,509,Number of taxa: 509,#BCC812,square,0.9,0.9
H72,484,Number of taxa: 484,#C1E311,square,0.9,0.9
H81,526,Number of taxa: 526,#BCC812,square,0.9,0.9
H91,508,Number of taxa: 508,#BCC812,square,0.9,0.9
H92,403,Number of taxa: 403,#C1E311,square,0.9,0.9
H97,694,Number of taxa: 694,#BCC812,square,0.9,0.9
H98,688,Number of taxa: 688,#BCC812,square,0.9,0.9
HP50,502,Number of taxa: 502,#BCC812,square,0.9,0.9
HP60,496,Number of taxa: 496,#C1E311,square,0.9,0.9
HP61,465,Number of taxa: 465,#C1E311,square,0.9,0.9
HT93,296,Number of taxa: 296,#C1E311,square,0.9,0.9
HU15,310,Number of taxa: 310,#C1E311,square,0.9,0.9
HU24,386,Number of taxa: 386,#C1E311,square,0.9,0.9
HU25,381,Number of taxa: 381,#C1E311,square,0.9,0.9
HU27,332,Number of taxa: 332,#C1E311,square,0.9,0.9
HU30,232,Number of taxa: 232,#C6FF10,square,0.9,0.9
HU31,512,Number of taxa: 512,#BCC812,square,0.9,0.9
HU32,356,Number of taxa: 356,#C1E311,square,0.9,0.9
HU33,401,Number of taxa: 401,#C1E311,square,0.9,0.9
HU35,428,Number of taxa: 428,#C1E311,square,0.9,0.9
HU36,422,Number of taxa: 422,#C1E311,square,0.9,0.9
HU37,389,Number of taxa: 389,#C1E311,square,0.9,0.9
HU42,444,Number of taxa: 444,#C1E311,square,0.9,0.9
HU45,419,Number of taxa: 419,#C1E311,square,0.9,0.9
HU46,440,Number of taxa: 440,#C1E311,square,0.9,0.9
HU49,285,Number of taxa: 285,#C1E311,square,0.9,0.9
HU56,322,Number of taxa: 322,#C1E311,square,0.9,0.9
HU57,306,Number of taxa: 306,#C1E311,square,0.9,0.9
HU59,419,Number of taxa: 419,#C1E311,square,0.9,0.9
HU69,436,Number of taxa: 436,#C1E311,square,0.9,0.9
HY20,572,Number of taxa: 572,#BCC812,square,0.9,0.9
HY21,498,Number of taxa: 498,#C1E311,square,0.9,0.9
HY22,491,Number of taxa: 491,#C1E311,square,0.9,0.9
HY30,504,Number of taxa: 504,#BCC812,square,0.9,0.9
HY33,352,Number of taxa: 352,#C1E311,square,0.9,0.9
HY40,509,Number of taxa: 509,#BCC812,square,0.9,0.9
HY41,491,Number of taxa: 491,#C1E311,square,0.9,0.9
HY43,404,Number of taxa: 404,#C1E311,square,0.9,0.9
HY44,408,Number of taxa: 408,#C1E311,square,0.9,0.9
HY45,320,Number of taxa: 320,#C1E311,square,0.9,0.9
HY50,475,Number of taxa: 475,#C1E311,square,0.9,0.9
HY51,296,Number of taxa: 296,#C1E311,square,0.9,0.9
HY52,245,Number of taxa: 245,#C6FF10,square,0.9,0.9
HY53,334,Number of taxa: 334,#C1E311,square,0.9,0.9
HY62,381,Number of taxa: 381,#C1E311,square,0.9,0.9
HY63,337,Number of taxa: 337,#C1E311,square,0.9,0.9
HY64,340,Number of taxa: 340,#C1E311,square,0.9,0.9
HY74,273,Number of taxa: 273,#C1E311,square,0.9,0.9
HY75,307,Number of taxa: 307,#C1E311,square,0.9,0.9
HZ27,323,Number of taxa: 323,#C1E311,square,0.9,0.9
J09,549,Number of taxa: 549,#BCC812,square,0.9,0.9
J20,390,Number of taxa: 390,#C1E311,square,0.9,0.9
J66,611,Number of taxa: 611,#BCC812,square,0.9,0.9
J68,138,Number of taxa: 138,#C6FF10,square,0.9,0.9
L55,453,Number of taxa: 453,#C1E311,square,0.9,0.9
L56,481,Number of taxa: 481,#C1E311,square,0.9,0.9
L63,394,Number of taxa: 394,#C1E311,square,0.9,0.9
L65,552,Number of taxa: 552,#BCC812,square,0.9,0.9
L66,442,Number of taxa: 442,#C1E311,square,0.9,0.9
L68,446,Number of taxa: 446,#C1E311,square,0.9,0.9
L69,299,Number of taxa: 299,#C1E311,square,0.9,0.9
L72,294,Number of taxa: 294,#C1E311,square,0.9,0.9
L73,490,Number of taxa: 490,#C1E311,square,0.9,0.9
L76,566,Number of taxa: 566,#BCC812,square,0.9,0.9
L77,447,Number of taxa: 447,#C1E311,square,0.9,0.9
L78,422,Number of taxa: 422,#C1E311,square,0.9,0.9
L79,447,Number of taxa: 447,#C1E311,square,0.9,0.9
L81,425,Number of taxa: 425,#C1E311,square,0.9,0.9
L82,406,Number of taxa: 406,#C1E311,square,0.9,0.9
L83,473,Number of taxa: 473,#C1E311,square,0.9,0.9
L84,461,Number of taxa: 461,#C1E311,square,0.9,0.9
L85,342,Number of taxa: 342,#C1E311,square,0.9,0.9
L87,386,Number of taxa: 386,#C1E311,square,0.9,0.9
L89,446,Number of taxa: 446,#C1E311,square,0.9,0.9
L90,501,Number of taxa: 501,#BCC812,square,0.9,0.9
L92,407,Number of taxa: 407,#C1E311,square,0.9,0.9
L93,402,Number of taxa: 402,#C1E311,square,0.9,0.9
L95,435,Number of taxa: 435,#C1E311,square,0.9,0.9
L98,609,Number of taxa: 609,#BCC812,square,0.9,0.9
L99,534,Number of taxa: 534,#BCC812,square,0.9,0.9
M00,376,Number of taxa: 376,#C1E311,square,0.9,0.9
M02,374,Number of taxa: 374,#C1E311,square,0.9,0.9
M03,321,Number of taxa: 321,#C1E311,square,0.9,0.9
M07,421,Number of taxa: 421,#C1E311,square,0.9,0.9
M08,484,Number of taxa: 484,#C1E311,square,0.9,0.9
M09,467,Number of taxa: 467,#C1E311,square,0.9,0.9
M10,608,Number of taxa: 608,#BCC812,square,0.9,0.9
M11,404,Number of taxa: 404,#C1E311,square,0.9,0.9
M16,515,Number of taxa: 515,#BCC812,square,0.9,0.9
M18,478,Number of taxa: 478,#C1E311,square,0.9,0.9
M21,521,Number of taxa: 521,#BCC812,square,0.9,0.9
M24,622,Number of taxa: 622,#BCC812,square,0.9,0.9
M25,425,Number of taxa: 425,#C1E311,square,0.9,0.9
M26,486,Number of taxa: 486,#C1E311,square,0.9,0.9
M27,488,Number of taxa: 488,#C1E311,square,0.9,0.9
M28,455,Number of taxa: 455,#C1E311,square,0.9,0.9
M29,479,Number of taxa: 479,#C1E311,square,0.9,0.9
M30,528,Number of taxa: 528,#BCC812,square,0.9,0.9
M33,514,Number of taxa: 514,#BCC812,square,0.9,0.9
M35,428,Number of taxa: 428,#C1E311,square,0.9,0.9
M36,384,Number of taxa: 384,#C1E311,square,0.9,0.9
M37,400,Number of taxa: 400,#C1E311,square,0.9,0.9
M38,400,Number of taxa: 400,#C1E311,square,0.9,0.9
M42,461,Number of taxa: 461,#C1E311,square,0.9,0.9
M43,381,Number of taxa: 381,#C1E311,square,0.9,0.9
M44,436,Number of taxa: 436,#C1E311,square,0.9,0.9
M45,441,Number of taxa: 441,#C1E311,square,0.9,0.9
M46,420,Number of taxa: 420,#C1E311,square,0.9,0.9
M47,379,Number of taxa: 379,#C1E311,square,0.9,0.9
M48,386,Number of taxa: 386,#C1E311,square,0.9,0.9
M49,403,Number of taxa: 403,#C1E311,square,0.9,0.9
M51,403,Number of taxa: 403,#C1E311,square,0.9,0.9
M52,464,Number of taxa: 464,#C1E311,square,0.9,0.9
M53,395,Number of taxa: 395,#C1E311,square,0.9,0.9
M55,460,Number of taxa: 460,#C1E311,square,0.9,0.9
M56,411,Number of taxa: 411,#C1E311,square,0.9,0.9
M57,502,Number of taxa: 502,#BCC812,square,0.9,0.9
M58,402,Number of taxa: 402,#C1E311,square,0.9,0.9
M60,432,Number of taxa: 432,#C1E311,square,0.9,0.9
M61,466,Number of taxa: 466,#C1E311,square,0.9,0.9
M62,410,Number of taxa: 410,#C1E311,square,0.9,0.9
M63,406,Number of taxa: 406,#C1E311,square,0.9,0.9
M64,387,Number of taxa: 387,#C1E311,square,0.9,0.9
M65,384,Number of taxa: 384,#C1E311,square,0.9,0.9
M66,403,Number of taxa: 403,#C1E311,square,0.9,0.9
M67,390,Number of taxa: 390,#C1E311,square,0.9,0.9
M68,381,Number of taxa: 381,#C1E311,square,0.9,0.9
M71,416,Number of taxa: 416,#C1E311,square,0.9,0.9
M72,360,Number of taxa: 360,#C1E311,square,0.9,0.9
M73,445,Number of taxa: 445,#C1E311,square,0.9,0.9
M74,341,Number of taxa: 341,#C1E311,square,0.9,0.9
M75,371,Number of taxa: 371,#C1E311,square,0.9,0.9
M76,349,Number of taxa: 349,#C1E311,square,0.9,0.9
M77,347,Number of taxa: 347,#C1E311,square,0.9,0.9
M78,368,Number of taxa: 368,#C1E311,square,0.9,0.9
M79,436,Number of taxa: 436,#C1E311,square,0.9,0.9
M80,641,Number of taxa: 641,#BCC812,square,0.9,0.9
M81,402,Number of taxa: 402,#C1E311,square,0.9,0.9
M82,492,Number of taxa: 492,#C1E311,square,0.9,0.9
M83,482,Number of taxa: 482,#C1E311,square,0.9,0.9
M84,417,Number of taxa: 417,#C1E311,square,0.9,0.9
M86,410,Number of taxa: 410,#C1E311,square,0.9,0.9
M87,396,Number of taxa: 396,#C1E311,square,0.9,0.9
M89,391,Number of taxa: 391,#C1E311,square,0.9,0.9
M90,542,Number of taxa: 542,#BCC812,square,0.9,0.9
M91,532,Number of taxa: 532,#BCC812,square,0.9,0.9
M93,358,Number of taxa: 358,#C1E311,square,0.9,0.9
M94,403,Number of taxa: 403,#C1E311,square,0.9,0.9
M95,515,Number of taxa: 515,#BCC812,square,0.9,0.9
M96,518,Number of taxa: 518,#BCC812,square,0.9,0.9
M97,355,Number of taxa: 355,#C1E311,square,0.9,0.9
M98,415,Number of taxa: 415,#C1E311,square,0.9,0.9
N03,595,Number of taxa: 595,#BCC812,square,0.9,0.9
N05,516,Number of taxa: 516,#BCC812,square,0.9,0.9
N07,483,Number of taxa: 483,#C1E311,square,0.9,0.9
N12,515,Number of taxa: 515,#BCC812,square,0.9,0.9
N13,479,Number of taxa: 479,#C1E311,square,0.9,0.9
N16,459,Number of taxa: 459,#C1E311,square,0.9,0.9
N18,442,Number of taxa: 442,#C1E311,square,0.9,0.9
N24,451,Number of taxa: 451,#C1E311,square,0.9,0.9
N26,481,Number of taxa: 481,#C1E311,square,0.9,0.9
N27,372,Number of taxa: 372,#C1E311,square,0.9,0.9
N29,531,Number of taxa: 531,#BCC812,square,0.9,0.9
N34,470,Number of taxa: 470,#C1E311,square,0.9,0.9
N36,504,Number of taxa: 504,#BCC812,square,0.9,0.9
N38,632,Number of taxa: 632,#BCC812,square,0.9,0.9
N39,423,Number of taxa: 423,#C1E311,square,0.9,0.9
N40,500,Number of taxa: 500,#BCC812,square,0.9,0.9
N43,459,Number of taxa: 459,#C1E311,square,0.9,0.9
N47,446,Number of taxa: 446,#C1E311,square,0.9,0.9
N48,572,Number of taxa: 572,#BCC812,square,0.9,0.9
N49,296,Number of taxa: 296,#C1E311,square,0.9,0.9
N52,389,Number of taxa: 389,#C1E311,square,0.9,0.9
N54,485,Number of taxa: 485,#C1E311,square,0.9,0.9
N57,495,Number of taxa: 495,#C1E311,square,0.9,0.9
N59,429,Number of taxa: 429,#C1E311,square,0.9,0.9
N61,532,Number of taxa: 532,#BCC812,square,0.9,0.9
N64,506,Number of taxa: 506,#BCC812,square,0.9,0.9
N65,393,Number of taxa: 393,#C1E311,square,0.9,0.9
N69,337,Number of taxa: 337,#C1E311,square,0.9,0.9
N70,383,Number of taxa: 383,#C1E311,square,0.9,0.9
N71,557,Number of taxa: 557,#BCC812,square,0.9,0.9
N74,484,Number of taxa: 484,#C1E311,square,0.9,0.9
N75,388,Number of taxa: 388,#C1E311,square,0.9,0.9
N76,371,Number of taxa: 371,#C1E311,square,0.9,0.9
N78,434,Number of taxa: 434,#C1E311,square,0.9,0.9
N84,469,Number of taxa: 469,#C1E311,square,0.9,0.9
N87,322,Number of taxa: 322,#C1E311,square,0.9,0.9
N88,371,Number of taxa: 371,#C1E311,square,0.9,0.9
N89,616,Number of taxa: 616,#BCC812,square,0.9,0.9
NA91,414,Number of taxa: 414,#C1E311,square,0.9,0.9
NB13,463,Number of taxa: 463,#C1E311,square,0.9,0.9
NB20,318,Number of taxa: 318,#C1E311,square,0.9,0.9
NB21,281,Number of taxa: 281,#C1E311,square,0.9,0.9
NB22,296,Number of taxa: 296,#C1E311,square,0.9,0.9
NB23,362,Number of taxa: 362,#C1E311,square,0.9,0.9
NB24,460,Number of taxa: 460,#C1E311,square,0.9,0.9
NB31,341,Number of taxa: 341,#C1E311,square,0.9,0.9
NB33,264,Number of taxa: 264,#C1E311,square,0.9,0.9
NB34,332,Number of taxa: 332,#C1E311,square,0.9,0.9
NB42,300,Number of taxa: 300,#C1E311,square,0.9,0.9
NB45,288,Number of taxa: 288,#C1E311,square,0.9,0.9
NB53,368,Number of taxa: 368,#C1E311,square,0.9,0.9
NB54,375,Number of taxa: 375,#C1E311,square,0.9,0.9
NB56,391,Number of taxa: 391,#C1E311,square,0.9,0.9
NB90,283,Number of taxa: 283,#C1E311,square,0.9,0.9
NB91,322,Number of taxa: 322,#C1E311,square,0.9,0.9
NC00,367,Number of taxa: 367,#C1E311,square,0.9,0.9
NC01,449,Number of taxa: 449,#C1E311,square,0.9,0.9
NC02,645,Number of taxa: 645,#BCC812,square,0.9,0.9
NC11,376,Number of taxa: 376,#C1E311,square,0.9,0.9
NC13,539,Number of taxa: 539,#BCC812,square,0.9,0.9
NC20,384,Number of taxa: 384,#C1E311,square,0.9,0.9
NC22,529,Number of taxa: 529,#BCC812,square,0.9,0.9
NC23,476,Number of taxa: 476,#C1E311,square,0.9,0.9
NC24,355,Number of taxa: 355,#C1E311,square,0.9,0.9
NC25,514,Number of taxa: 514,#BCC812,square,0.9,0.9
NC31,397,Number of taxa: 397,#C1E311,square,0.9,0.9
NC33,363,Number of taxa: 363,#C1E311,square,0.9,0.9
NC34,302,Number of taxa: 302,#C1E311,square,0.9,0.9
NC36,512,Number of taxa: 512,#BCC812,square,0.9,0.9
NC45,430,Number of taxa: 430,#C1E311,square,0.9,0.9
NC52,375,Number of taxa: 375,#C1E311,square,0.9,0.9
NC53,363,Number of taxa: 363,#C1E311,square,0.9,0.9
NC56,433,Number of taxa: 433,#C1E311,square,0.9,0.9
NC61,253,Number of taxa: 253,#C1E311,square,0.9,0.9
NC64,363,Number of taxa: 363,#C1E311,square,0.9,0.9
NC65,402,Number of taxa: 402,#C1E311,square,0.9,0.9
NC66,511,Number of taxa: 511,#BCC812,square,0.9,0.9
NC73,326,Number of taxa: 326,#C1E311,square,0.9,0.9
NC75,343,Number of taxa: 343,#C1E311,square,0.9,0.9
NC76,571,Number of taxa: 571,#BCC812,square,0.9,0.9
NC83,445,Number of taxa: 445,#C1E311,square,0.9,0.9
NC84,361,Number of taxa: 361,#C1E311,square,0.9,0.9
NC85,325,Number of taxa: 325,#C1E311,square,0.9,0.9
NC86,501,Number of taxa: 501,#BCC812,square,0.9,0.9
NC94,266,Number of taxa: 266,#C1E311,square,0.9,0.9
ND03,284,Number of taxa: 284,#C1E311,square,0.9,0.9
ND04,312,Number of taxa: 312,#C1E311,square,0.9,0.9
ND05,357,Number of taxa: 357,#C1E311,square,0.9,0.9
ND06,431,Number of taxa: 431,#C1E311,square,0.9,0.9
ND13,485,Number of taxa: 485,#C1E311,square,0.9,0.9
ND14,366,Number of taxa: 366,#C1E311,square,0.9,0.9
ND19,181,Number of taxa: 181,#C6FF10,square,0.9,0.9
ND23,464,Number of taxa: 464,#C1E311,square,0.9,0.9
ND24,297,Number of taxa: 297,#C1E311,square,0.9,0.9
ND25,418,Number of taxa: 418,#C1E311,square,0.9,0.9
ND26,409,Number of taxa: 409,#C1E311,square,0.9,0.9
ND27,501,Number of taxa: 501,#BCC812,square,0.9,0.9
ND28,298,Number of taxa: 298,#C1E311,square,0.9,0.9
ND33,218,Number of taxa: 218,#C6FF10,square,0.9,0.9
ND34,469,Number of taxa: 469,#C1E311,square,0.9,0.9
ND35,534,Number of taxa: 534,#BCC812,square,0.9,0.9
ND36,398,Number of taxa: 398,#C1E311,square,0.9,0.9
ND37,410,Number of taxa: 410,#C1E311,square,0.9,0.9
ND38,304,Number of taxa: 304,#C1E311,square,0.9,0.9
ND39,422,Number of taxa: 422,#C1E311,square,0.9,0.9
ND48,430,Number of taxa: 430,#C1E311,square,0.9,0.9
ND49,491,Number of taxa: 491,#C1E311,square,0.9,0.9
NF71,555,Number of taxa: 555,#BCC812,square,0.9,0.9
NF75,429,Number of taxa: 429,#C1E311,square,0.9,0.9
NF76,463,Number of taxa: 463,#C1E311,square,0.9,0.9
NF82,295,Number of taxa: 295,#C1E311,square,0.9,0.9
NF86,429,Number of taxa: 429,#C1E311,square,0.9,0.9
NF87,548,Number of taxa: 548,#BCC812,square,0.9,0.9
NF96,426,Number of taxa: 426,#C1E311,square,0.9,0.9
NG08,448,Number of taxa: 448,#C1E311,square,0.9,0.9
NG09,520,Number of taxa: 520,#BCC812,square,0.9,0.9
NG14,442,Number of taxa: 442,#C1E311,square,0.9,0.9
NG15,420,Number of taxa: 420,#C1E311,square,0.9,0.9
NG20,530,Number of taxa: 530,#BCC812,square,0.9,0.9
NG23,313,Number of taxa: 313,#C1E311,square,0.9,0.9
NG26,417,Number of taxa: 417,#C1E311,square,0.9,0.9
NG29,318,Number of taxa: 318,#C1E311,square,0.9,0.9
NG30,496,Number of taxa: 496,#C1E311,square,0.9,0.9
NG32,424,Number of taxa: 424,#C1E311,square,0.9,0.9
NG34,443,Number of taxa: 443,#C1E311,square,0.9,0.9
NG35,521,Number of taxa: 521,#BCC812,square,0.9,0.9
NG37,331,Number of taxa: 331,#C1E311,square,0.9,0.9
NG41,453,Number of taxa: 453,#C1E311,square,0.9,0.9
NG42,503,Number of taxa: 503,#BCC812,square,0.9,0.9
NG50,494,Number of taxa: 494,#C1E311,square,0.9,0.9
NG55,467,Number of taxa: 467,#C1E311,square,0.9,0.9
NG56,384,Number of taxa: 384,#C1E311,square,0.9,0.9
NG63,322,Number of taxa: 322,#C1E311,square,0.9,0.9
NG65,393,Number of taxa: 393,#C1E311,square,0.9,0.9
NG71,501,Number of taxa: 501,#BCC812,square,0.9,0.9
NG73,440,Number of taxa: 440,#C1E311,square,0.9,0.9
NG75,407,Number of taxa: 407,#C1E311,square,0.9,0.9
NG76,394,Number of taxa: 394,#C1E311,square,0.9,0.9
NG77,499,Number of taxa: 499,#C1E311,square,0.9,0.9
NG80,343,Number of taxa: 343,#C1E311,square,0.9,0.9
NG84,498,Number of taxa: 498,#C1E311,square,0.9,0.9
NG86,316,Number of taxa: 316,#C1E311,square,0.9,0.9
NG89,407,Number of taxa: 407,#C1E311,square,0.9,0.9
NG91,481,Number of taxa: 481,#C1E311,square,0.9,0.9
NG93,361,Number of taxa: 361,#C1E311,square,0.9,0.9
NG94,488,Number of taxa: 488,#C1E311,square,0.9,0.9
NG95,318,Number of taxa: 318,#C1E311,square,0.9,0.9
NG96,331,Number of taxa: 331,#C1E311,square,0.9,0.9
NG97,452,Number of taxa: 452,#C1E311,square,0.9,0.9
NG99,351,Number of taxa: 351,#C1E311,square,0.9,0.9
NH00,325,Number of taxa: 325,#C1E311,square,0.9,0.9
NH02,367,Number of taxa: 367,#C1E311,square,0.9,0.9
NH05,347,Number of taxa: 347,#C1E311,square,0.9,0.9
NH06,434,Number of taxa: 434,#C1E311,square,0.9,0.9
NH10,397,Number of taxa: 397,#C1E311,square,0.9,0.9
NH11,357,Number of taxa: 357,#C1E311,square,0.9,0.9
NH15,421,Number of taxa: 421,#C1E311,square,0.9,0.9
NH17,313,Number of taxa: 313,#C1E311,square,0.9,0.9
NH23,366,Number of taxa: 366,#C1E311,square,0.9,0.9
NH24,311,Number of taxa: 311,#C1E311,square,0.9,0.9
NH29,343,Number of taxa: 343,#C1E311,square,0.9,0.9
NH37,383,Number of taxa: 383,#C1E311,square,0.9,0.9
NH38,350,Number of taxa: 350,#C1E311,square,0.9,0.9
NH39,335,Number of taxa: 335,#C1E311,square,0.9,0.9
NH40,398,Number of taxa: 398,#C1E311,square,0.9,0.9
NH43,575,Number of taxa: 575,#BCC812,square,0.9,0.9
NH47,326,Number of taxa: 326,#C1E311,square,0.9,0.9
NH48,327,Number of taxa: 327,#C1E311,square,0.9,0.9
NH49,382,Number of taxa: 382,#C1E311,square,0.9,0.9
NH50,305,Number of taxa: 305,#C1E311,square,0.9,0.9
NH90,572,Number of taxa: 572,#BCC812,square,0.9,0.9
NJ01,512,Number of taxa: 512,#BCC812,square,0.9,0.9
NJ20,362,Number of taxa: 362,#C1E311,square,0.9,0.9
NJ21,330,Number of taxa: 330,#C1E311,square,0.9,0.9
NJ27,488,Number of taxa: 488,#C1E311,square,0.9,0.9
NJ30,383,Number of taxa: 383,#C1E311,square,0.9,0.9
NK02,537,Number of taxa: 537,#BCC812,square,0.9,0.9
NK13,262,Number of taxa: 262,#C1E311,square,0.9,0.9
NK15,308,Number of taxa: 308,#C1E311,square,0.9,0.9
NL69,542,Number of taxa: 542,#BCC812,square,0.9,0.9
NL94,519,Number of taxa: 519,#BCC812,square,0.9,0.9
NM04,569,Number of taxa: 569,#BCC812,square,0.9,0.9
NM15,560,Number of taxa: 560,#BCC812,square,0.9,0.9
NM26,543,Number of taxa: 543,#BCC812,square,0.9,0.9
NM31,480,Number of taxa: 480,#C1E311,square,0.9,0.9
NM32,555,Number of taxa: 555,#BCC812,square,0.9,0.9
NM33,389,Number of taxa: 389,#C1E311,square,0.9,0.9
NM34,529,Number of taxa: 529,#BCC812,square,0.9,0.9
NM35,512,Number of taxa: 512,#BCC812,square,0.9,0.9
NM38,252,Number of taxa: 252,#C1E311,square,0.9,0.9
NM41,433,Number of taxa: 433,#C1E311,square,0.9,0.9
NM46,593,Number of taxa: 593,#BCC812,square,0.9,0.9
NM57,501,Number of taxa: 501,#BCC812,square,0.9,0.9
NM60,305,Number of taxa: 305,#C1E311,square,0.9,0.9
NM65,506,Number of taxa: 506,#BCC812,square,0.9,0.9
NM72,425,Number of taxa: 425,#C1E311,square,0.9,0.9
NM75,433,Number of taxa: 433,#C1E311,square,0.9,0.9
NM76,502,Number of taxa: 502,#BCC812,square,0.9,0.9
NM78,432,Number of taxa: 432,#C1E311,square,0.9,0.9
NM79,424,Number of taxa: 424,#C1E311,square,0.9,0.9
NM84,653,Number of taxa: 653,#BCC812,square,0.9,0.9
NM85,456,Number of taxa: 456,#C1E311,square,0.9,0.9
NM88,364,Number of taxa: 364,#C1E311,square,0.9,0.9
NM89,345,Number of taxa: 345,#C1E311,square,0.9,0.9
NM95,547,Number of taxa: 547,#BCC812,square,0.9,0.9
NM96,485,Number of taxa: 485,#C1E311,square,0.9,0.9
NM97,378,Number of taxa: 378,#C1E311,square,0.9,0.9
NN04,523,Number of taxa: 523,#BCC812,square,0.9,0.9
NN14,398,Number of taxa: 398,#C1E311,square,0.9,0.9
NN15,537,Number of taxa: 537,#BCC812,square,0.9,0.9
NN22,538,Number of taxa: 538,#BCC812,square,0.9,0.9
NN23,411,Number of taxa: 411,#C1E311,square,0.9,0.9
NN25,393,Number of taxa: 393,#C1E311,square,0.9,0.9
NN26,328,Number of taxa: 328,#C1E311,square,0.9,0.9
NN27,399,Number of taxa: 399,#C1E311,square,0.9,0.9
NN30,530,Number of taxa: 530,#BCC812,square,0.9,0.9
NN31,544,Number of taxa: 544,#BCC812,square,0.9,0.9
NN34,453,Number of taxa: 453,#C1E311,square,0.9,0.9
NN41,496,Number of taxa: 496,#C1E311,square,0.9,0.9
NN43,480,Number of taxa: 480,#C1E311,square,0.9,0.9
NN47,359,Number of taxa: 359,#C1E311,square,0.9,0.9
NN57,374,Number of taxa: 374,#C1E311,square,0.9,0.9
NN61,386,Number of taxa: 386,#C1E311,square,0.9,0.9
NN67,457,Number of taxa: 457,#C1E311,square,0.9,0.9
NN76,463,Number of taxa: 463,#C1E311,square,0.9,0.9
NN77,361,Number of taxa: 361,#C1E311,square,0.9,0.9
NN80,574,Number of taxa: 574,#BCC812,square,0.9,0.9
NN87,401,Number of taxa: 401,#C1E311,square,0.9,0.9
NN97,430,Number of taxa: 430,#C1E311,square,0.9,0.9
NO09,461,Number of taxa: 461,#C1E311,square,0.9,0.9
NO38,317,Number of taxa: 317,#C1E311,square,0.9,0.9
NO52,300,Number of taxa: 300,#C1E311,square,0.9,0.9
NO63,486,Number of taxa: 486,#C1E311,square,0.9,0.9
NO74,242,Number of taxa: 242,#C6FF10,square,0.9,0.9
NR15,453,Number of taxa: 453,#C1E311,square,0.9,0.9
NR25,504,Number of taxa: 504,#BCC812,square,0.9,0.9
NR27,463,Number of taxa: 463,#C1E311,square,0.9,0.9
NR34,576,Number of taxa: 576,#BCC812,square,0.9,0.9
NR35,558,Number of taxa: 558,#BCC812,square,0.9,0.9
NR37,507,Number of taxa: 507,#BCC812,square,0.9,0.9
NR45,440,Number of taxa: 440,#C1E311,square,0.9,0.9
NR47,473,Number of taxa: 473,#C1E311,square,0.9,0.9
NR49,596,Number of taxa: 596,#BCC812,square,0.9,0.9
NR57,499,Number of taxa: 499,#C1E311,square,0.9,0.9
NR60,565,Number of taxa: 565,#BCC812,square,0.9,0.9
NR61,554,Number of taxa: 554,#BCC812,square,0.9,0.9
NR63,532,Number of taxa: 532,#BCC812,square,0.9,0.9
NR65,454,Number of taxa: 454,#C1E311,square,0.9,0.9
NR67,574,Number of taxa: 574,#BCC812,square,0.9,0.9
NR68,516,Number of taxa: 516,#BCC812,square,0.9,0.9
NR69,398,Number of taxa: 398,#C1E311,square,0.9,0.9
NR75,600,Number of taxa: 600,#BCC812,square,0.9,0.9
NR82,445,Number of taxa: 445,#C1E311,square,0.9,0.9
