gr,freq,shape,colour,opacity,size
SD47S,1,circle,black,0.8,1
SD48Q,1,circle,black,0.8,1
SD40X,4,circle,black,0.8,1
SD40Z,1,circle,black,0.8,1
SD41Z,1,circle,black,0.8,1
SD42W,1,circle,black,0.8,1
SD42X,3,circle,black,0.8,1
SD42Z,2,circle,black,0.8,1
SD43V,2,circle,black,0.8,1
SD43X,2,circle,black,0.8,1
SD44X,2,circle,black,0.8,1
SD44Y,2,circle,black,0.8,1
SD45W,4,circle,black,0.8,1
SD45X,2,circle,black,0.8,1
SD45Y,2,circle,black,0.8,1
SD45Z,3,circle,black,0.8,1
SD46W,3,circle,black,0.8,1
SD46Z,2,circle,black,0.8,1
SD48V,3,circle,black,0.8,1
SD48X,2,circle,black,0.8,1
SD40W,1,circle,black,0.8,1
SD41V,1,circle,black,0.8,1
SD42Y,1,circle,black,0.8,1
SD43W,1,circle,black,0.8,1
SD44W,1,circle,black,0.8,1
SD45V,2,circle,black,0.8,1
SD46V,2,circle,black,0.8,1
SD46X,2,circle,black,0.8,1
SD46Y,2,circle,black,0.8,1
SD47V,2,circle,black,0.8,1
SD47Z,1,circle,black,0.8,1
SD48Y,1,circle,black,0.8,1
SD50A,2,circle,black,0.8,1
SD50C,2,circle,black,0.8,1
SD50D,1,circle,black,0.8,1
SD52C,2,circle,black,0.8,1
SD52D,3,circle,black,0.8,1
SD52E,3,circle,black,0.8,1
SD53B,2,circle,black,0.8,1
SD54C,3,circle,black,0.8,1
SD54D,2,circle,black,0.8,1
SD54E,2,circle,black,0.8,1
SD55A,2,circle,black,0.8,1
SD55B,1,circle,black,0.8,1
SD56D,1,circle,black,0.8,1
SD56E,2,circle,black,0.8,1
SD57A,3,circle,black,0.8,1
SD58D,2,circle,black,0.8,1
SD58E,2,circle,black,0.8,1
SD59A,1,circle,black,0.8,1
SD51A,1,circle,black,0.8,1
SD53A,1,circle,black,0.8,1
SD53C,1,circle,black,0.8,1
SD53D,2,circle,black,0.8,1
SD53E,2,circle,black,0.8,1
SD54A,2,circle,black,0.8,1
SD54B,2,circle,black,0.8,1
SD56C,1,circle,black,0.8,1
SD50H,3,circle,black,0.8,1
SD51F,2,circle,black,0.8,1
SD52H,4,circle,black,0.8,1
SD52I,1,circle,black,0.8,1
SD52J,4,circle,black,0.8,1
SD53F,3,circle,black,0.8,1
SD53G,2,circle,black,0.8,1
SD53H,4,circle,black,0.8,1
SD53I,2,circle,black,0.8,1
SD53J,2,circle,black,0.8,1
SD57H,1,circle,black,0.8,1
SD57I,2,circle,black,0.8,1
SD57J,2,circle,black,0.8,1
SD50F,1,circle,black,0.8,1
SD50G,2,circle,black,0.8,1
SD50I,2,circle,black,0.8,1
SD50J,1,circle,black,0.8,1
SD52G,1,circle,black,0.8,1
SD56H,1,circle,black,0.8,1
SD58F,2,circle,black,0.8,1
SD58G,1,circle,black,0.8,1
SD50K,2,circle,black,0.8,1
SD50L,2,circle,black,0.8,1
SD50P,1,circle,black,0.8,1
SD51K,2,circle,black,0.8,1
SD51L,2,circle,black,0.8,1
SD51M,2,circle,black,0.8,1
SD51N,2,circle,black,0.8,1
SD51P,2,circle,black,0.8,1
SD52K,3,circle,black,0.8,1
SD52L,3,circle,black,0.8,1
SD52M,4,circle,black,0.8,1
SD52N,3,circle,black,0.8,1
SD52P,2,circle,black,0.8,1
SD53K,2,circle,black,0.8,1
SD53L,4,circle,black,0.8,1
SD53M,2,circle,black,0.8,1
SD53N,2,circle,black,0.8,1
SD58L,1,circle,black,0.8,1
SD58M,3,circle,black,0.8,1
SD56M,1,circle,black,0.8,1
SD56N,1,circle,black,0.8,1
SD50Q,2,circle,black,0.8,1
SD50R,2,circle,black,0.8,1
SD50S,2,circle,black,0.8,1
SD52S,4,circle,black,0.8,1
SD52T,3,circle,black,0.8,1
SD53Q,3,circle,black,0.8,1
SD53R,3,circle,black,0.8,1
SD56T,1,circle,black,0.8,1
SD58T,1,circle,black,0.8,1
SD52U,2,circle,black,0.8,1
SD58U,2,circle,black,0.8,1
SD50X,1,circle,black,0.8,1
SD50Y,1,circle,black,0.8,1
SD51Y,4,circle,black,0.8,1
SD51Z,3,circle,black,0.8,1
SD52V,2,circle,black,0.8,1
SD52W,2,circle,black,0.8,1
SD52X,2,circle,black,0.8,1
SD52Z,3,circle,black,0.8,1
SD53V,2,circle,black,0.8,1
SD56Z,2,circle,black,0.8,1
SD59V,2,circle,black,0.8,1
SD53X,1,circle,black,0.8,1
SD59W,1,circle,black,0.8,1
SD60C,1,circle,black,0.8,1
SD61A,1,circle,black,0.8,1
SD61C,3,circle,black,0.8,1
SD61D,1,circle,black,0.8,1
SD62C,2,circle,black,0.8,1
SD62E,1,circle,black,0.8,1
SD63A,3,circle,black,0.8,1
SD63C,1,circle,black,0.8,1
SD67A,1,circle,black,0.8,1
SD60B,1,circle,black,0.8,1
SD60D,1,circle,black,0.8,1
SD61B,2,circle,black,0.8,1
SD63D,1,circle,black,0.8,1
SD64A,1,circle,black,0.8,1
SD60J,3,circle,black,0.8,1
SD61F,3,circle,black,0.8,1
SD62G,1,circle,black,0.8,1
SD63F,3,circle,black,0.8,1
SD64F,1,circle,black,0.8,1
SD69J,1,circle,black,0.8,1
SD60P,2,circle,black,0.8,1
SD61K,1,circle,black,0.8,1
SD62K,1,circle,black,0.8,1
SD62M,1,circle,black,0.8,1
SD63K,3,circle,black,0.8,1
SD60M,1,circle,black,0.8,1
SD60N,1,circle,black,0.8,1
SD63L,1,circle,black,0.8,1
SD60T,2,circle,black,0.8,1
SD61Q,2,circle,black,0.8,1
SD61T,3,circle,black,0.8,1
SD61U,1,circle,black,0.8,1
SD63Q,2,circle,black,0.8,1
SD63R,2,circle,black,0.8,1
SD60U,1,circle,black,0.8,1
SD61S,1,circle,black,0.8,1
SD62R,1,circle,black,0.8,1
SD62T,1,circle,black,0.8,1
SD63S,1,circle,black,0.8,1
SD67R,1,circle,black,0.8,1
SD60Y,3,circle,black,0.8,1
SD60Z,1,circle,black,0.8,1
SD61X,2,circle,black,0.8,1
SD62X,1,circle,black,0.8,1
SD62Y,2,circle,black,0.8,1
SD62Z,2,circle,black,0.8,1
SD63X,2,circle,black,0.8,1
SD60V,1,circle,black,0.8,1
SD60X,1,circle,black,0.8,1
SD61W,1,circle,black,0.8,1
SD62V,1,circle,black,0.8,1
SD62W,1,circle,black,0.8,1
SD70A,3,circle,black,0.8,1
SD70C,2,circle,black,0.8,1
SD71C,1,circle,black,0.8,1
SD71E,2,circle,black,0.8,1
SD72C,3,circle,black,0.8,1
SD72D,2,circle,black,0.8,1
SD72E,3,circle,black,0.8,1
SD73A,1,circle,black,0.8,1
SD73C,3,circle,black,0.8,1
SD77B,1,circle,black,0.8,1
SD70E,2,circle,black,0.8,1
SD71A,1,circle,black,0.8,1
SD72B,1,circle,black,0.8,1
SD73E,1,circle,black,0.8,1
SD70F,3,circle,black,0.8,1
SD70H,2,circle,black,0.8,1
SD70I,3,circle,black,0.8,1
SD70J,2,circle,black,0.8,1
SD72H,4,circle,black,0.8,1
SD72J,2,circle,black,0.8,1
SD73F,1,circle,black,0.8,1
SD73G,1,circle,black,0.8,1
SD76J,1,circle,black,0.8,1
SD70G,2,circle,black,0.8,1
SD72F,1,circle,black,0.8,1
SD72G,1,circle,black,0.8,1
SD73I,1,circle,black,0.8,1
SD73J,2,circle,black,0.8,1
SD74F,1,circle,black,0.8,1
SD70K,4,circle,black,0.8,1
SD70L,3,circle,black,0.8,1
SD70M,2,circle,black,0.8,1
SD70N,1,circle,black,0.8,1
SD72P,2,circle,black,0.8,1
SD73K,2,circle,black,0.8,1
SD73L,1,circle,black,0.8,1
SD73N,1,circle,black,0.8,1
SD73P,2,circle,black,0.8,1
SD74K,1,circle,black,0.8,1
SD74L,1,circle,black,0.8,1
SD70Q,2,circle,black,0.8,1
SD70R,3,circle,black,0.8,1
SD72R,1,circle,black,0.8,1
SD73Q,2,circle,black,0.8,1
SD73T,1,circle,black,0.8,1
SD72T,1,circle,black,0.8,1
SD72U,2,circle,black,0.8,1
SD73R,1,circle,black,0.8,1
SD73S,1,circle,black,0.8,1
SD74S,1,circle,black,0.8,1
SD70V,2,circle,black,0.8,1
SD70W,2,circle,black,0.8,1
SD71Z,3,circle,black,0.8,1
SD72W,2,circle,black,0.8,1
SD72X,2,circle,black,0.8,1
SD72Y,2,circle,black,0.8,1
SD72Z,1,circle,black,0.8,1
SD73V,3,circle,black,0.8,1
SD73W,1,circle,black,0.8,1
SD73X,1,circle,black,0.8,1
SD76Y,1,circle,black,0.8,1
SD70X,1,circle,black,0.8,1
SD71X,2,circle,black,0.8,1
SD71Y,2,circle,black,0.8,1
SD72V,2,circle,black,0.8,1
SD80A,1,circle,black,0.8,1
SD80C,3,circle,black,0.8,1
SD81A,1,circle,black,0.8,1
SD81C,3,circle,black,0.8,1
SD81D,2,circle,black,0.8,1
SD81E,1,circle,black,0.8,1
SD82B,2,circle,black,0.8,1
SD82D,1,circle,black,0.8,1
SD83A,1,circle,black,0.8,1
SD83B,2,circle,black,0.8,1
SD81B,2,circle,black,0.8,1
SD80H,1,circle,black,0.8,1
SD80I,3,circle,black,0.8,1
SD80J,2,circle,black,0.8,1
SD81F,1,circle,black,0.8,1
SD81I,1,circle,black,0.8,1
SD82J,2,circle,black,0.8,1
SD83G,2,circle,black,0.8,1
SD86H,1,circle,black,0.8,1
SD81H,1,circle,black,0.8,1
SD82G,1,circle,black,0.8,1
SD83F,1,circle,black,0.8,1
SD83H,2,circle,black,0.8,1
SD83I,1,circle,black,0.8,1
SD84J,1,circle,black,0.8,1
SD85F,1,circle,black,0.8,1
SD80N,1,circle,black,0.8,1
SD80P,2,circle,black,0.8,1
SD81M,2,circle,black,0.8,1
SD83N,3,circle,black,0.8,1
SD80L,1,circle,black,0.8,1
SD83K,1,circle,black,0.8,1
SD83P,1,circle,black,0.8,1
SD85L,1,circle,black,0.8,1
SD85M,1,circle,black,0.8,1
SD80U,2,circle,black,0.8,1
SD81R,1,circle,black,0.8,1
SD83U,2,circle,black,0.8,1
SD84Q,1,circle,black,0.8,1
SD84R,1,circle,black,0.8,1
SD80Z,4,circle,black,0.8,1
SD82Y,2,circle,black,0.8,1
SD84V,2,circle,black,0.8,1
SD84W,2,circle,black,0.8,1
SD80Y,1,circle,black,0.8,1
SD81V,2,circle,black,0.8,1
SD81W,1,circle,black,0.8,1
SD90D,3,circle,black,0.8,1
SD91A,3,circle,black,0.8,1
SD91C,2,circle,black,0.8,1
SD90C,1,circle,black,0.8,1
SD90H,3,circle,black,0.8,1
SD91F,2,circle,black,0.8,1
SD91G,2,circle,black,0.8,1
SD94F,1,circle,black,0.8,1
SD99F,1,circle,black,0.8,1
SD90L,1,circle,black,0.8,1
SD91L,2,circle,black,0.8,1
SD91M,2,circle,black,0.8,1
SD91P,1,circle,black,0.8,1
SD94K,1,circle,black,0.8,1
SD94L,1,circle,black,0.8,1
SD99K,1,circle,black,0.8,1
SD90P,1,circle,black,0.8,1
SD95K,1,circle,black,0.8,1
SD90U,1,circle,black,0.8,1
SD91S,2,circle,black,0.8,1
SD95R,2,circle,black,0.8,1
SD95S,1,circle,black,0.8,1
SD94X,1,circle,black,0.8,1
SE05B,1,circle,black,0.8,1
SE04C,1,circle,black,0.8,1
SE03J,1,circle,black,0.8,1
SE05F,1,circle,black,0.8,1
SE09L,1,circle,black,0.8,1
SE04L,1,circle,black,0.8,1
SE05K,1,circle,black,0.8,1
SE05N,1,circle,black,0.8,1
SE08P,1,circle,black,0.8,1
SE04R,1,circle,black,0.8,1
SE05Q,1,circle,black,0.8,1
SE08U,1,circle,black,0.8,1
SE02R,1,circle,black,0.8,1
SE05R,1,circle,black,0.8,1
SE00Y,1,circle,black,0.8,1
SE00V,1,circle,black,0.8,1
SE02V,1,circle,black,0.8,1
SE05W,1,circle,black,0.8,1
SE13C,1,circle,black,0.8,1
SE13E,1,circle,black,0.8,1
SE14D,1,circle,black,0.8,1
SE19A,1,circle,black,0.8,1
SE19B,2,circle,black,0.8,1
SE19C,1,circle,black,0.8,1
SE19H,2,circle,black,0.8,1
SE10F,1,circle,black,0.8,1
SE18I,1,circle,black,0.8,1
SE10K,2,circle,black,0.8,1
SE14N,1,circle,black,0.8,1
SE11L,1,circle,black,0.8,1
SE15P,1,circle,black,0.8,1
SE10Q,3,circle,black,0.8,1
SE13Q,2,circle,black,0.8,1
SE13R,4,circle,black,0.8,1
SE13S,1,circle,black,0.8,1
SE15S,1,circle,black,0.8,1
SE12Q,1,circle,black,0.8,1
SE14T,1,circle,black,0.8,1
SE10V,2,circle,black,0.8,1
SE12Y,1,circle,black,0.8,1
SE13Y,1,circle,black,0.8,1
SE14X,1,circle,black,0.8,1
SE13Z,1,circle,black,0.8,1
SE20B,1,circle,black,0.8,1
SE24A,2,circle,black,0.8,1
SE29E,1,circle,black,0.8,1
SE20F,1,circle,black,0.8,1
SE20H,2,circle,black,0.8,1
SE23I,1,circle,black,0.8,1
SE24G,1,circle,black,0.8,1
SE29I,1,circle,black,0.8,1
SE29J,1,circle,black,0.8,1
SE20M,1,circle,black,0.8,1
SE24L,2,circle,black,0.8,1
SE24M,1,circle,black,0.8,1
SE29M,1,circle,black,0.8,1
SE29N,1,circle,black,0.8,1
SE24N,1,circle,black,0.8,1
SE20R,1,circle,black,0.8,1
SE24R,1,circle,black,0.8,1
SE28U,1,circle,black,0.8,1
SE20S,1,circle,black,0.8,1
SE24T,1,circle,black,0.8,1
SE24U,1,circle,black,0.8,1
SE23W,3,circle,black,0.8,1
SE23X,1,circle,black,0.8,1
SE24Z,1,circle,black,0.8,1
SE25Y,3,circle,black,0.8,1
SE25Z,2,circle,black,0.8,1
SE21V,2,circle,black,0.8,1
SE21Y,1,circle,black,0.8,1
SE25X,1,circle,black,0.8,1
SE30D,3,circle,black,0.8,1
SE30E,2,circle,black,0.8,1
SE33B,2,circle,black,0.8,1
SE35A,2,circle,black,0.8,1
SE35B,3,circle,black,0.8,1
SE35C,1,circle,black,0.8,1
SE36A,1,circle,black,0.8,1
SE36B,1,circle,black,0.8,1
SE36C,2,circle,black,0.8,1
SE37B,1,circle,black,0.8,1
SE30H,3,circle,black,0.8,1
SE30I,1,circle,black,0.8,1
SE37F,2,circle,black,0.8,1
SE30F,1,circle,black,0.8,1
SE30G,2,circle,black,0.8,1
SE31F,1,circle,black,0.8,1
SE35G,1,circle,black,0.8,1
SE30K,2,circle,black,0.8,1
SE30L,1,circle,black,0.8,1
SE32P,1,circle,black,0.8,1
SE33K,2,circle,black,0.8,1
SE33N,1,circle,black,0.8,1
SE33P,1,circle,black,0.8,1
SE35L,2,circle,black,0.8,1
SE35M,2,circle,black,0.8,1
SE30M,1,circle,black,0.8,1
SE35P,2,circle,black,0.8,1
SE32T,1,circle,black,0.8,1
SE33S,1,circle,black,0.8,1
SE35Q,1,circle,black,0.8,1
SE31R,1,circle,black,0.8,1
SE32U,1,circle,black,0.8,1
SE30X,2,circle,black,0.8,1
SE33Z,1,circle,black,0.8,1
SE34X,1,circle,black,0.8,1
SE35W,1,circle,black,0.8,1
SE36Y,1,circle,black,0.8,1
SE30V,1,circle,black,0.8,1
SE30W,1,circle,black,0.8,1
SE33W,1,circle,black,0.8,1
SE40A,1,circle,black,0.8,1
SE40C,1,circle,black,0.8,1
SE44C,2,circle,black,0.8,1
SE44D,3,circle,black,0.8,1
SE45D,1,circle,black,0.8,1
SE45E,1,circle,black,0.8,1
SE40B,1,circle,black,0.8,1
SE44E,1,circle,black,0.8,1
SE45A,1,circle,black,0.8,1
SE45B,1,circle,black,0.8,1
SE45C,1,circle,black,0.8,1
SE40G,1,circle,black,0.8,1
SE43H,1,circle,black,0.8,1
SE44F,1,circle,black,0.8,1
SE40F,1,circle,black,0.8,1
SE40H,1,circle,black,0.8,1
SE40M,2,circle,black,0.8,1
SE41M,1,circle,black,0.8,1
SE44K,2,circle,black,0.8,1
SE44M,1,circle,black,0.8,1
SE45M,1,circle,black,0.8,1
SE45N,1,circle,black,0.8,1
SE40S,2,circle,black,0.8,1
SE44Q,1,circle,black,0.8,1
SE42U,1,circle,black,0.8,1
SE44R,1,circle,black,0.8,1
SE45Q,1,circle,black,0.8,1
SE40X,2,circle,black,0.8,1
SE42X,1,circle,black,0.8,1
SE43Y,1,circle,black,0.8,1
SE45V,1,circle,black,0.8,1
SE45X,1,circle,black,0.8,1
SE45Y,1,circle,black,0.8,1
SE41V,2,circle,black,0.8,1
SE44W,1,circle,black,0.8,1
SE50C,2,circle,black,0.8,1
SE50E,2,circle,black,0.8,1
SE51A,2,circle,black,0.8,1
SE52E,1,circle,black,0.8,1
SE54C,1,circle,black,0.8,1
SE50D,1,circle,black,0.8,1
SE51B,2,circle,black,0.8,1
SE50H,3,circle,black,0.8,1
SE50I,2,circle,black,0.8,1
SE50J,3,circle,black,0.8,1
SE54H,1,circle,black,0.8,1
SE55F,1,circle,black,0.8,1
SE50F,1,circle,black,0.8,1
SE50G,1,circle,black,0.8,1
SE54I,1,circle,black,0.8,1
SE50K,4,circle,black,0.8,1
SE50L,2,circle,black,0.8,1
SE50M,3,circle,black,0.8,1
SE54N,3,circle,black,0.8,1
SE50P,1,circle,black,0.8,1
SE51K,1,circle,black,0.8,1
SE52L,1,circle,black,0.8,1
SE50U,1,circle,black,0.8,1
SE51S,1,circle,black,0.8,1
SE51T,1,circle,black,0.8,1
SE54T,2,circle,black,0.8,1
SE50R,1,circle,black,0.8,1
SE50V,4,circle,black,0.8,1
SE50W,4,circle,black,0.8,1
SE56W,1,circle,black,0.8,1
SE56Y,1,circle,black,0.8,1
SE50X,1,circle,black,0.8,1
SE52Z,1,circle,black,0.8,1
SE60A,4,circle,black,0.8,1
SE60B,2,circle,black,0.8,1
SE60C,3,circle,black,0.8,1
SE60D,3,circle,black,0.8,1
SE60F,3,circle,black,0.8,1
SE60I,2,circle,black,0.8,1
SE60H,1,circle,black,0.8,1
SE60M,2,circle,black,0.8,1
SE62L,1,circle,black,0.8,1
SE60N,2,circle,black,0.8,1
SE60P,1,circle,black,0.8,1
SE60Q,2,circle,black,0.8,1
SE60T,2,circle,black,0.8,1
SE60U,1,circle,black,0.8,1
SE61Q,3,circle,black,0.8,1
SE61R,2,circle,black,0.8,1
SE61U,1,circle,black,0.8,1
SE62Q,2,circle,black,0.8,1
SE60R,1,circle,black,0.8,1
SE60S,2,circle,black,0.8,1
SE61S,1,circle,black,0.8,1
SE61T,1,circle,black,0.8,1
SE61V,4,circle,black,0.8,1
SE61X,1,circle,black,0.8,1
SE61Z,2,circle,black,0.8,1
SE62V,2,circle,black,0.8,1
SE62W,1,circle,black,0.8,1
SE70E,2,circle,black,0.8,1
SE71A,3,circle,black,0.8,1
SE72B,2,circle,black,0.8,1
SE76D,1,circle,black,0.8,1
SE76E,1,circle,black,0.8,1
SE71F,2,circle,black,0.8,1
SE72G,1,circle,black,0.8,1
SE72H,3,circle,black,0.8,1
SE76I,1,circle,black,0.8,1
SE70P,2,circle,black,0.8,1
SE71K,1,circle,black,0.8,1
SE71Q,2,circle,black,0.8,1
SE70Q,1,circle,black,0.8,1
SE70R,1,circle,black,0.8,1
SE70W,1,circle,black,0.8,1
SE70X,2,circle,black,0.8,1
SE70Y,2,circle,black,0.8,1
SE70Z,3,circle,black,0.8,1
SE71V,2,circle,black,0.8,1
SE78W,1,circle,black,0.8,1
SE80D,2,circle,black,0.8,1
SE80E,2,circle,black,0.8,1
SE81A,1,circle,black,0.8,1
SE84C,1,circle,black,0.8,1
SE84D,1,circle,black,0.8,1
SE80I,2,circle,black,0.8,1
SE80J,2,circle,black,0.8,1
SE84H,3,circle,black,0.8,1
SE81F,1,circle,black,0.8,1
SE84G,1,circle,black,0.8,1
SE80K,1,circle,black,0.8,1
SE80N,2,circle,black,0.8,1
SE84L,2,circle,black,0.8,1
SE80P,1,circle,black,0.8,1
SE81K,1,circle,black,0.8,1
SE89L,1,circle,black,0.8,1
SE80T,2,circle,black,0.8,1
SE80U,1,circle,black,0.8,1
SE81Q,4,circle,black,0.8,1
SE81R,3,circle,black,0.8,1
SE81U,1,circle,black,0.8,1
SE84Q,2,circle,black,0.8,1
SE84R,1,circle,black,0.8,1
SE80Q,1,circle,black,0.8,1
SE87S,1,circle,black,0.8,1
SE80X,3,circle,black,0.8,1
SE81V,3,circle,black,0.8,1
SE81W,4,circle,black,0.8,1
SE81X,1,circle,black,0.8,1
SE81Y,1,circle,black,0.8,1
SE84V,3,circle,black,0.8,1
SE80Y,1,circle,black,0.8,1
SE80Z,1,circle,black,0.8,1
SE88Z,1,circle,black,0.8,1
SE90D,2,circle,black,0.8,1
SE90E,3,circle,black,0.8,1
SE91A,2,circle,black,0.8,1
SE91B,1,circle,black,0.8,1
SE91C,1,circle,black,0.8,1
SE93B,1,circle,black,0.8,1
SE94A,2,circle,black,0.8,1
SE91D,1,circle,black,0.8,1
SE91E,1,circle,black,0.8,1
SE98B,1,circle,black,0.8,1
SE90I,3,circle,black,0.8,1
SE90J,1,circle,black,0.8,1
SE92F,1,circle,black,0.8,1
SE94F,2,circle,black,0.8,1
SE98G,2,circle,black,0.8,1
SE90M,3,circle,black,0.8,1
SE90N,3,circle,black,0.8,1
SE92K,1,circle,black,0.8,1
SE94K,3,circle,black,0.8,1
SE98L,1,circle,black,0.8,1
SE90K,1,circle,black,0.8,1
SE90L,2,circle,black,0.8,1
SE99N,1,circle,black,0.8,1
SE90T,2,circle,black,0.8,1
SE92Q,1,circle,black,0.8,1
SE94Q,1,circle,black,0.8,1
SE98R,2,circle,black,0.8,1
SE90R,1,circle,black,0.8,1
SE97T,1,circle,black,0.8,1
SE98S,1,circle,black,0.8,1
SE90Y,3,circle,black,0.8,1
SE97Y,1,circle,black,0.8,1
SE98W,1,circle,black,0.8,1
SE90Z,1,circle,black,0.8,1
SH12A,2,circle,black,0.8,1
SH12B,1,circle,black,0.8,1
SH12F,1,circle,black,0.8,1
SH12G,1,circle,black,0.8,1
SH12H,1,circle,black,0.8,1
SH12M,1,circle,black,0.8,1
SH12T,1,circle,black,0.8,1
SH12U,1,circle,black,0.8,1
SH13Q,1,circle,black,0.8,1
SH13W,1,circle,black,0.8,1
SH22D,1,circle,black,0.8,1
SH27E,1,circle,black,0.8,1
SH28A,1,circle,black,0.8,1
SH28B,1,circle,black,0.8,1
SH28F,1,circle,black,0.8,1
SH28G,1,circle,black,0.8,1
SH27P,3,circle,black,0.8,1
SH28K,3,circle,black,0.8,1
SH28L,3,circle,black,0.8,1
SH27M,1,circle,black,0.8,1
SH27N,2,circle,black,0.8,1
SH27S,2,circle,black,0.8,1
SH27T,3,circle,black,0.8,1
SH27U,1,circle,black,0.8,1
SH29S,1,circle,black,0.8,1
SH28Q,2,circle,black,0.8,1
SH22Y,1,circle,black,0.8,1
SH27Z,4,circle,black,0.8,1
SH28X,2,circle,black,0.8,1
SH27X,1,circle,black,0.8,1
SH28V,1,circle,black,0.8,1
SH28Y,1,circle,black,0.8,1
SH28Z,1,circle,black,0.8,1
SH29V,2,circle,black,0.8,1
SH29W,1,circle,black,0.8,1
SH33C,1,circle,black,0.8,1
SH34A,1,circle,black,0.8,1
SH37C,3,circle,black,0.8,1
SH37E,2,circle,black,0.8,1
SH38A,2,circle,black,0.8,1
SH38E,1,circle,black,0.8,1
SH39B,1,circle,black,0.8,1
SH32D,1,circle,black,0.8,1
SH37B,2,circle,black,0.8,1
SH38B,2,circle,black,0.8,1
SH36J,4,circle,black,0.8,1
SH37F,4,circle,black,0.8,1
SH37G,4,circle,black,0.8,1
SH37J,4,circle,black,0.8,1
SH39G,3,circle,black,0.8,1
SH36I,1,circle,black,0.8,1
SH37I,1,circle,black,0.8,1
SH38F,1,circle,black,0.8,1
SH34M,1,circle,black,0.8,1
SH36N,2,circle,black,0.8,1
SH37L,2,circle,black,0.8,1
SH37N,4,circle,black,0.8,1
SH39K,2,circle,black,0.8,1
SH39L,1,circle,black,0.8,1
SH36P,2,circle,black,0.8,1
SH37M,1,circle,black,0.8,1
SH39M,1,circle,black,0.8,1
SH33S,1,circle,black,0.8,1
SH36T,1,circle,black,0.8,1
SH36U,1,circle,black,0.8,1
SH37T,4,circle,black,0.8,1
SH37U,3,circle,black,0.8,1
SH34T,1,circle,black,0.8,1
SH37S,1,circle,black,0.8,1
SH38Q,1,circle,black,0.8,1
SH39S,1,circle,black,0.8,1
SH34Y,1,circle,black,0.8,1
SH36W,2,circle,black,0.8,1
SH37V,1,circle,black,0.8,1
SH37X,2,circle,black,0.8,1
SH38V,1,circle,black,0.8,1
SH39W,1,circle,black,0.8,1
SH39X,1,circle,black,0.8,1
SH36Z,1,circle,black,0.8,1
SH46B,1,circle,black,0.8,1
SH46E,1,circle,black,0.8,1
SH47A,1,circle,black,0.8,1
SH47C,3,circle,black,0.8,1
SH43C,1,circle,black,0.8,1
SH44E,1,circle,black,0.8,1
SH45A,1,circle,black,0.8,1
SH47B,1,circle,black,0.8,1
SH48B,1,circle,black,0.8,1
SH45F,3,circle,black,0.8,1
SH45G,2,circle,black,0.8,1
SH46F,3,circle,black,0.8,1
SH47H,3,circle,black,0.8,1
SH47I,2,circle,black,0.8,1
SH49G,3,circle,black,0.8,1
SH49H,1,circle,black,0.8,1
SH43H,1,circle,black,0.8,1
SH45H,1,circle,black,0.8,1
SH45I,1,circle,black,0.8,1
SH45J,1,circle,black,0.8,1
SH46K,2,circle,black,0.8,1
SH46N,1,circle,black,0.8,1
SH46P,2,circle,black,0.8,1
SH47L,2,circle,black,0.8,1
SH47M,2,circle,black,0.8,1
SH49L,1,circle,black,0.8,1
SH47K,1,circle,black,0.8,1
SH49K,2,circle,black,0.8,1
SH43T,1,circle,black,0.8,1
SH45R,1,circle,black,0.8,1
SH47S,1,circle,black,0.8,1
SH47T,1,circle,black,0.8,1
SH49Q,1,circle,black,0.8,1
SH49R,1,circle,black,0.8,1
SH45T,2,circle,black,0.8,1
SH46S,1,circle,black,0.8,1
SH47Q,1,circle,black,0.8,1
SH47V,1,circle,black,0.8,1
SH47W,2,circle,black,0.8,1
SH49W,2,circle,black,0.8,1
SH46X,1,circle,black,0.8,1
SH53D,1,circle,black,0.8,1
SH55B,1,circle,black,0.8,1
SH56D,2,circle,black,0.8,1
SH58B,2,circle,black,0.8,1
SH58C,3,circle,black,0.8,1
SH56B,1,circle,black,0.8,1
SH57A,1,circle,black,0.8,1
SH57E,1,circle,black,0.8,1
SH58D,1,circle,black,0.8,1
SH56G,1,circle,black,0.8,1
SH57F,2,circle,black,0.8,1
SH57I,3,circle,black,0.8,1
SH57J,1,circle,black,0.8,1
SH58F,3,circle,black,0.8,1
SH58G,2,circle,black,0.8,1
SH56H,1,circle,black,0.8,1
SH57G,1,circle,black,0.8,1
SH55L,1,circle,black,0.8,1
SH56P,2,circle,black,0.8,1
SH57K,3,circle,black,0.8,1
SH57L,3,circle,black,0.8,1
SH57M,2,circle,black,0.8,1
SH57N,1,circle,black,0.8,1
SH50T,1,circle,black,0.8,1
SH52U,1,circle,black,0.8,1
SH53T,1,circle,black,0.8,1
SH56U,1,circle,black,0.8,1
SH57R,1,circle,black,0.8,1
SH50Q,2,circle,black,0.8,1
SH50R,1,circle,black,0.8,1
SH52Q,1,circle,black,0.8,1
SH57U,1,circle,black,0.8,1
SH58Q,1,circle,black,0.8,1
SH56Z,1,circle,black,0.8,1
SH57W,2,circle,black,0.8,1
SH51Y,1,circle,black,0.8,1
SH51Z,1,circle,black,0.8,1
SH52V,1,circle,black,0.8,1
SH57X,2,circle,black,0.8,1
SH58W,1,circle,black,0.8,1
SH61D,1,circle,black,0.8,1
SH65E,1,circle,black,0.8,1
SH67C,1,circle,black,0.8,1
SH67D,3,circle,black,0.8,1
SH68A,1,circle,black,0.8,1
